,AAP,ABNB,AMZN,APTV,AZO,BBWI,BBY,BKNG,BWA,CCL,CMG,CPRI,CZR,DG,DLTR,DPZ,DRI,EBAY,ETSY,EXPE,F,GFF,GM,GPC,GPS,GRMN,HAS,HBI,HD,HLT,HOG,HPTO,HRB,JWN,KMX,KSS,LEG,LEN,LKQ,LOW,LULU,LVS,M,MAR,MCD,MGM,MHK,NCLH,NKE,NVR,NWL,ORLY,PENN,PHM,POOL,PVH,RCL,RL,ROST,SBUX,STT,TGT,TJX,TPR,TSCO,TSLA,UAA,ULTA,VFC,WHR,WYNN,YUM,YUMC
2023-12-04,,1.2405958163671322,1.2171120436842569,0.795643670395862,0.3447695013323066,0.9860069916880171,0.7252468054732972,0.7836143757552296,0.4279205463377055,1.50290342968504,0.5506267405966093,,1.4385795920258209,,,0.5251127920870051,0.4061498853427017,0.7662789752400829,1.3426388820842514,1.130977181270982,0.7869375335088072,,0.7884925879711526,0.6452144128897351,,0.5485695607092413,0.7572327331500089,,0.6890381330359779,0.6181567035432416,,0.4921117373655978,,,0.9828678899628351,,,0.8730782575595447,0.5986925858643702,0.730842588425072,,0.5974409968235974,,0.6003055522691618,0.21857490071768781,0.913851543131958,0.9473917340194001,1.3179839140741374,0.6547016322568452,0.7212291072892002,,0.22333755671702932,,0.9498026242557028,0.9661841664437182,,1.0711444022059362,0.6196463775072653,0.5874609726840659,0.5858022689213587,0.6260090657895787,,0.4092020280715926,0.6916025882562183,0.6179852894797395,1.9091819469607936,,0.5643090823344692,0.9694834081930132,0.9017399421491227,0.6699435981784051,,0.3705409002117996
2023-12-05,,1.2421122803400075,1.2203412676764924,0.7983279953468281,0.3420207916393902,0.9588259962439665,0.7193098250503976,0.7852798416176193,0.4238307582305988,1.4906518858702884,0.5523454328882865,,1.4398903033873254,,,0.5228359085119176,0.40385832274871397,0.765986338457548,1.3376639041628449,1.1293205974814222,0.7823143237874979,,0.7810478846243207,0.6384110781541853,,0.5471045173230088,0.7523493276321601,,0.6843028276318895,0.6165288848215104,,0.5491989369671987,,,0.9775631338111714,,,0.8726094405709937,0.5961739009852687,0.7246621319939817,,0.6037391790219157,,0.5994273652858338,0.2182881003529389,0.9162304073160885,0.9462426576353521,1.2972928365747887,0.6497810923274517,0.7174408512019478,,0.2224900051535403,,0.9493471319232939,0.9682947493471207,,1.0613995378199306,0.6290574524218634,0.5853247056451045,0.5897993572433216,0.6246893294078784,,0.41038285224973936,0.6877901637218771,0.6144997933204759,1.9108634988400552,,0.5548061467824937,0.956912317371172,0.9047215452976666,0.6731088622559326,,0.38057947233128975
2023-12-06,,1.241979782679551,1.221023726827658,0.7969110889232495,0.3421161910458794,0.9559874671121252,0.7186774046522229,0.7854162197346894,0.4215008832898596,1.4909502839515243,0.5523961750574885,,1.4360892867889177,,,0.5218496027925665,0.4034179863110735,0.7657442413522887,1.336561159503108,1.1284427554054886,0.7817455594144876,,0.7802678786583075,0.63696133326122,,0.5469561051825284,0.7510748713159553,,0.6841122360904781,0.6149340471640254,,0.5491272307918067,,,0.9748860351250249,,,0.872623593328504,0.5947784042593388,0.7241313165678426,,0.6027496028255799,,0.5973153807410373,0.21832419637156691,0.9143287346933674,0.9460475237392645,1.2974262111157904,0.6498166300417296,0.7170523979302997,,0.2220985488891253,,0.9490542287863966,0.9682065200599015,,1.0611790103814305,0.6289046461479559,0.5849899860228795,0.5884793011005368,0.6238824506287299,,0.40993227627171064,0.6866464827191172,0.6130707168355327,1.911507096817507,,0.5540129843273854,0.9545020218545243,0.9026593588984708,0.6719160133946407,,0.3789640513545274
2023-12-07,,1.2424004312343877,1.220247217259978,0.796968741222582,0.34269096619954,0.9579869657827601,0.7192543059010117,0.7853651839855532,0.4212326578118334,1.493262260349076,0.5520022386078075,,1.4360718947568922,,,0.5216271354872695,0.403689333383404,0.7657191776868016,1.3354145500350727,1.128463459912946,0.7821112387667883,,0.7805314041024043,0.6377486749893898,,0.5471637216607159,0.7510140332347318,,0.6843938242320281,0.6150191477596219,,0.5490852760116098,,,0.9752850051385515,,,0.8736157844916063,0.5954461305570855,0.7246685354869525,,0.6027408402870751,,0.5976831805680122,0.2183382482360067,0.9145618808191668,0.9468027933354717,1.2987149995305063,0.6500072715121498,0.7170226117269762,,0.22236535217142112,,0.9496177898111166,0.9692122689847635,,1.0624262989597522,0.6289536577468157,0.5849582408058722,0.5891131201867728,0.6228242958804392,,0.4101639955123437,0.6867498525789822,0.6135097429135662,1.9115264275599795,,0.5550695523044372,0.9547937643252759,0.9031326043695629,0.6720436821987634,,0.37869171466637264
2023-12-08,,1.25346395591447,1.2229676045888949,0.7946790712234917,0.3272581320689043,0.9542394447656108,0.7130428775730014,0.7953594254490057,0.4249824454084894,1.4986042646477822,0.5527236988742059,,1.4261268960359508,,,0.5307858371420585,0.40130802998609,0.7631758398145088,1.327026900007704,1.1389874650852339,0.7854923885836681,,0.7863599348454652,0.6280122359444711,,0.5416312613293023,0.7576935869367518,,0.6815970998821235,0.6189447966922172,,0.5468226797145814,,,0.9790144128735523,,,0.8768993587325086,0.5925431434066293,0.7210404199169602,,0.6013229130145973,,0.6026412135813768,0.217136377347945,0.9166610797253475,0.939124598509875,1.3086481455912848,0.6417918235280224,0.7199672048354666,,0.20581690715162015,,0.9551972731909734,0.9670622078726441,,1.0622588904431267,0.6323125953730729,0.5792198436262158,0.5841248553643443,0.6320757225992554,,0.4102054218709753,0.6989698249953263,0.610324847537116,1.9107757226327469,,0.5477463466546584,0.9510357928019502,0.9080788679086377,0.6709614532681288,,0.37195604643241786
2023-12-09,,1.2534302681890672,1.2223486032370974,0.7913095627285435,0.32571626874345777,0.9567304330215882,0.7104641685562767,0.7969873524289856,0.4239166059136288,1.4987889333716176,0.5536066751688217,,1.4319444220636466,,,0.5257502367433241,0.3975510471735025,0.7614348388985396,1.329147520185268,1.1402442386534488,0.7891468438755721,,0.787270861945979,0.6253397996418485,,0.5410872185801375,0.757293357001443,,0.6809928666078264,0.6193091022866494,,0.5461870065510008,,,0.9794774431625327,,,0.8792509887511412,0.5933288767383657,0.7198026143934935,,0.6092844905701502,,0.6033892540991792,0.2157384863063438,0.9255254838762039,0.9375426929928357,1.3057614778090543,0.6432882608851109,0.722423194128171,,0.2035325358648255,,0.9582989983994393,0.9596908808463903,,1.062397725542577,0.6324730984348395,0.5790583759164163,0.5840346189773138,0.63394205875979,,0.4103401733085018,0.7011253472100115,0.6132262237444557,1.9099937357727694,,0.5431086951137697,0.9505468844640996,0.9085557865304926,0.6754653819161373,,0.3720365293449686
2023-12-10,,1.2534302681890672,1.2223486032370974,0.7913095627285435,0.32571626874345777,0.9567304330215882,0.7104641685562767,0.7969873524289856,0.4239166059136288,1.4987889333716176,0.5536066751688217,,1.4319444220636466,,,0.5257502367433241,0.3975510471735025,0.7614348388985396,1.329147520185268,1.1402442386534488,0.7891468438755721,,0.787270861945979,0.6253397996418485,,0.5410872185801375,0.757293357001443,,0.6809928666078264,0.6193091022866494,,0.5461870065510008,,,0.9794774431625327,,,0.8792509887511412,0.5933288767383657,0.7198026143934935,,0.6092844905701502,,0.6033892540991792,0.2157384863063438,0.9255254838762039,0.9375426929928357,1.3057614778090543,0.6432882608851109,0.722423194128171,,0.2035325358648255,,0.9582989983994393,0.9596908808463903,,1.062397725542577,0.6324730984348395,0.5790583759164163,0.5840346189773138,0.63394205875979,,0.4103401733085018,0.7011253472100115,0.6132262237444557,1.9099937357727694,,0.5431086951137697,0.9505468844640996,0.9085557865304926,0.6754653819161373,,0.3720365293449686
2023-12-11,,1.2534302681890672,1.2223486032370974,0.7913095627285435,0.32571626874345777,0.9567304330215882,0.7104641685562767,0.7969873524289856,0.4239166059136288,1.4987889333716176,0.5536066751688217,,1.4319444220636466,,,0.5257502367433241,0.3975510471735025,0.7614348388985396,1.329147520185268,1.1402442386534488,0.7891468438755721,,0.787270861945979,0.6253397996418485,,0.5410872185801375,0.757293357001443,,0.6809928666078264,0.6193091022866494,,0.5461870065510008,,,0.9794774431625327,,,0.8792509887511412,0.5933288767383657,0.7198026143934935,,0.6092844905701502,,0.6033892540991792,0.2157384863063438,0.9255254838762039,0.9375426929928357,1.3057614778090543,0.6432882608851109,0.722423194128171,,0.2035325358648255,,0.9582989983994393,0.9596908808463903,,1.062397725542577,0.6324730984348395,0.5790583759164163,0.5840346189773138,0.63394205875979,,0.4103401733085018,0.7011253472100115,0.6132262237444557,1.9099937357727694,,0.5431086951137697,0.9505468844640996,0.9085557865304926,0.6754653819161373,,0.3720365293449686
2023-12-12,,1.2547995409287223,1.2207396292429087,0.7924426695944745,0.32615442983756276,0.9600550263028275,0.7119362833717617,0.7991093921255862,0.4252615496277467,1.4950744183308224,0.5559351722714487,,1.431138897768281,,,0.5262550862287712,0.3989888991018967,0.7625933921113108,1.3353359160655751,1.1418264054386107,0.7896503166105225,,0.7864881948962811,0.627551071984373,,0.5413232429413666,0.7577356855865226,,0.6824370548552605,0.622760203237886,,0.5460102480014744,,,0.9789958366320807,,,0.8788511566534487,0.5941692939034126,0.7188288609116739,,0.6122115208329455,,0.6069423689903534,0.21706302106854408,0.9310613025229769,0.9369366127626793,1.3036731266164308,0.645672337555891,0.7220091328143858,,0.2057862207366388,,0.9574334477587191,0.9600195731709826,,1.0617111048033312,0.6343112158894776,0.5814931986838635,0.585685540358926,0.634690487699166,,0.41226481265148773,0.7019279350142142,0.6152073282560027,1.907588685827453,,0.5429554077589314,0.9508994923491181,0.9069052828130029,0.6778628925923262,,0.3722962199385991
2023-12-13,,1.25180008742268,1.2216888710595837,0.7921112680639312,0.32747996446433913,0.9595121390869891,0.7098442328598342,0.8009692003555876,0.4238905389950986,1.4956574418505668,0.5570187261519202,,1.4290237832144845,,,0.5256774107599689,0.3986327903152545,0.7601393079937798,1.336676067819908,1.1376037195603492,0.7906137138507505,,0.7854951369945168,0.6274937234530809,,0.5412604218604199,0.7561603099649611,,0.682880136789151,0.6235701340092382,,0.5457532354621459,,,0.9764908844016771,,,0.8791436006807978,0.5932361557787962,0.7202246713332471,,0.6127378482009164,,0.6067753654376785,0.2180181991619416,0.9300555058265834,0.9352738151924785,1.3031959885000708,0.6465276660644625,0.7217922842667457,,0.20670345625440095,,0.9565833908169401,0.958013097070789,,1.06072206815467,0.6350312858438527,0.5811982741149221,0.5855235327560839,0.6353660651696901,,0.4126477116376733,0.7005502637490535,0.6144409236353522,1.9052269720229855,,0.5456664698699174,0.9468798713204024,0.9068599072027378,0.6781298221790742,,0.3739957102616071
2023-12-14,,1.2610759340868136,1.215785799222131,0.7970259285656844,0.34148616504885165,0.9772701383940321,0.6933176197151261,0.7965840054179119,0.43382780278665095,1.498546264616264,0.5566366195961359,,1.478269826054461,,,0.5317689334527551,0.4009527282052265,0.7695873320190744,1.3052012397177273,1.1238255115862532,0.7888407622248683,,0.7912451399254572,0.6337265857137796,,0.543168355189885,0.774740580288939,,0.7000101829635663,0.6136859721372937,,0.5399217257371416,,,1.0297298062695337,,,0.8951476829521122,0.5979623095675751,0.7390882479194049,,0.6205109202018245,,0.6039675985838148,0.22774706491559527,0.927177746190924,0.9838134891009044,1.3224169335526657,0.6494036243977642,0.7317433189429413,,0.21288994608455886,,0.9612091467191317,0.9787928253603114,,1.048535928756386,0.6455722792960391,0.5877452094292926,0.5793257018564539,0.6444024092702081,,0.4142771146962247,0.7167657679505677,0.6274440719272197,1.8936620523984353,,0.5391581374298309,0.9853824744250614,0.9350231610489678,0.6887566791505372,,0.36095686297077517
2023-12-15,,1.262450512861754,1.1941358885360078,0.8633093502230186,0.3121624306675518,0.9973965324060098,0.7443484010604111,0.790601049863871,0.48835128786660986,1.5031950710779043,0.526563469870247,,1.4947750018129349,,,0.5278638973780376,0.3992986737950872,0.7753133215158284,1.284222329547705,1.1206087533957132,0.842393188374833,,0.8373941282119615,0.6412636627625051,,0.5323634117932464,0.7913033275609711,,0.7118616404342948,0.5997754124590896,,0.5339560671304242,,,1.0647900968657307,,,0.9384188699794658,0.6038176536586772,0.7696005424352952,,0.6139998131062966,,0.6040647595083778,0.2082448224184195,0.9339446203155795,1.042096834285706,1.3552341611640426,0.6405590357277126,0.7537121671241885,,0.18303259001545186,,1.0067516235888716,1.0386713331707096,,1.0412078837944052,0.6579286512332627,0.5610537579128106,0.5710562840289801,0.6577433161842965,,0.391938563159318,0.7561103744768222,0.6341045100034437,1.914092395634202,,0.5348848698918497,1.043945870797206,0.9825530973371458,0.69871924894052,,0.3679552049337532
2023-12-16,,1.262035306635826,1.1949414588063187,0.8622659445319036,0.31193625782669604,0.9965941661140489,0.7441293767076881,0.7910663503406227,0.48685815887297196,1.502404269854798,0.5263312615725342,,1.4938932853786426,,,0.5273821645757656,0.3990236808392288,0.7741054931494381,1.2824080422112425,1.1200499608395218,0.8420433183056593,,0.8364927751780169,0.6406717566059561,,0.5324647030981953,0.7903276076884606,,0.7120785893991786,0.5997960093804289,,0.5472578330831444,,,1.0645031225942867,,,0.936214720795465,0.603778163047336,0.769516385053938,,0.6131407580219508,,0.6042017742842608,0.20767324714887334,0.9319023523040822,1.0417938787663323,1.355023673449492,0.6406891426346638,0.753142309193054,,0.18302309867243985,,1.005222557673307,1.037990261264439,,1.041470938363682,0.6574629764044696,0.5606590624483814,0.5704088860321513,0.6569898072047521,,0.3914769243279548,0.7553570918488187,0.6323568492876884,1.914461162835703,,0.5343249722536804,1.0425169656406914,0.9809040616823536,0.6980579409805394,,0.3678981086735083
2023-12-17,,1.262035306635826,1.1949414588063187,0.8622659445319036,0.31193625782669604,0.9965941661140489,0.7441293767076881,0.7910663503406227,0.48685815887297196,1.502404269854798,0.5263312615725342,,1.4938932853786426,,,0.5273821645757656,0.3990236808392288,0.7741054931494381,1.2824080422112425,1.1200499608395218,0.8420433183056593,,0.8364927751780169,0.6406717566059561,,0.5324647030981953,0.7903276076884606,,0.7120785893991786,0.5997960093804289,,0.5472578330831444,,,1.0645031225942867,,,0.936214720795465,0.603778163047336,0.769516385053938,,0.6131407580219508,,0.6042017742842608,0.20767324714887334,0.9319023523040822,1.0417938787663323,1.355023673449492,0.6406891426346638,0.753142309193054,,0.18302309867243985,,1.005222557673307,1.037990261264439,,1.041470938363682,0.6574629764044696,0.5606590624483814,0.5704088860321513,0.6569898072047521,,0.3914769243279548,0.7553570918488187,0.6323568492876884,1.914461162835703,,0.5343249722536804,1.0425169656406914,0.9809040616823536,0.6980579409805394,,0.3678981086735083
2023-12-18,,1.262035306635826,1.1949414588063187,0.8622659445319036,0.31193625782669604,0.9965941661140489,0.7441293767076881,0.7910663503406227,0.48685815887297196,1.502404269854798,0.5263312615725342,,1.4938932853786426,,,0.5273821645757656,0.3990236808392288,0.7741054931494381,1.2824080422112425,1.1200499608395218,0.8420433183056593,,0.8364927751780169,0.6406717566059561,,0.5324647030981953,0.7903276076884606,,0.7120785893991786,0.5997960093804289,,0.5472578330831444,,,1.0645031225942867,,,0.936214720795465,0.603778163047336,0.769516385053938,,0.6131407580219508,,0.6042017742842608,0.20767324714887334,0.9319023523040822,1.0417938787663323,1.355023673449492,0.6406891426346638,0.753142309193054,,0.18302309867243985,,1.005222557673307,1.037990261264439,,1.041470938363682,0.6574629764044696,0.5606590624483814,0.5704088860321513,0.6569898072047521,,0.3914769243279548,0.7553570918488187,0.6323568492876884,1.914461162835703,,0.5343249722536804,1.0425169656406914,0.9809040616823536,0.6980579409805394,,0.3678981086735083
