,CIK,Tickers,Stock,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930
0,0000004904,AEP,American Electric Power Co Inc,4.541496334191,4.453426246575,4.516218663424,4.73960449118,4.756543271699,4.786817284204,4.965185870968,4.780605793369,4.435192573589,4.51017481981,4.736274665477,4.67242900391,4.713865537859,4.88060451333,5.008490577469,5.153657686725,5.23741243114,5.205672291061
1,0000054507,EVRG,Evergy Inc,1.275041394335,1.338364211993,1.398032717738,1.422089687198,1.408163142159,1.469475084094,1.508968796343,1.490870643115,1.557212081574,1.583963238653,1.546454204366,1.500706522156,1.435964045978,1.387407184211,1.705956749901,1.637165803521,1.676033548724,1.76350888007
2,0000065984,ETR,Entergy Corp,2.275305390763,2.247841982133,2.145115183643,2.222302336715,2.231662410041,2.2062724988,2.308580664881,2.232368732812,2.240905898485,2.21638782296,2.239432209633,2.215203063027,2.279867995649,2.374296546473,2.382750313185,2.441467678615,2.692480842785,2.625577020581
3,0000072741,ES,Eversource Energy,2.292516781354,2.332829982231,2.577646012857,2.763134201763,2.84686014356,2.915291007742,2.935794220087,2.884704991691,3.096020363674,3.120365510138,3.084975855429,3.299289311131,3.382269355501,3.445867593787,3.555145716984,3.304246060651,3.1116372994,3.112167794701
4,0000072903,XEL,Xcel Energy Inc,3.632529782423,3.626805265337,3.565002085223,3.7411187606,3.740361573344,3.773176208248,3.883842205067,3.698636234551,3.609579348725,3.737456322886,3.969054930178,3.972255763044,3.995192857431,4.363406735237,4.164047973839,4.126259008538,3.76157656957,3.8286708179
5,0000092122,SO,Southern Co/The,8.131436932631,8.111245928371,7.981120690988,7.678576962849,7.578886660976,7.790974243013,7.635613457774,7.311058863418,7.193911166538,7.287223401179,7.170631969887,7.295874874018,7.399636402892,6.892103969621,6.947852974284,7.406872051582,7.494715182144,7.264788665417
6,0000318819,AWK,American Water Works Co Inc,2.732549473216,2.770333564121,2.901925944793,2.865371654242,2.701843727959,2.550215829864,2.724876177916,2.858957091939,3.393472317712,3.407292005934,3.130961315136,3.021545581618,3.172755162212,3.159736925916,2.955543012365,2.820453273901,2.50858405462,2.525239778703
7,0000354044,EIX,Edison International,2.913582536691,2.787802065149,2.771319182915,2.732537921514,2.368436401458,2.326098213109,2.429387063279,2.533707331999,2.566393998469,2.339162121774,2.455854612094,2.468930996912,2.711740095765,2.314303328571,2.604742997333,2.563915404124,3.05227857035,3.038877728482
8,0000715957,D,Dominion Energy Inc,4.181865652734,4.295645633098,4.51079939652,4.722527822619,4.981283210336,6.2011848521,6.524968907741,6.547972159511,6.297739095178,6.556483330948,6.642119159289,6.797973207482,6.99650627144,7.981188572987,8.645579250131,7.75136567953,7.647831574056,7.494791944881
9,0000731802,ATO,Atmos Energy Corp,1.830014423266,1.807356606848,1.754603121656,1.630554602246,1.528378809414,1.535291781065,1.5704685409,1.539566061498,1.37331817982,1.281184578245,1.405814122147,1.40723292296,1.370074800873,1.4149105328,1.545605252386,1.545346530681,1.508377251812,1.514768677287
10,0000734751,DUK,Duke Energy Corp,7.952356033924,7.817280979066,7.205748832527,7.529726157361,7.731610619362,7.719601474788,8.318092573796,8.171565085643,7.986727751124,8.338404086058,8.500435162047,8.242306348742,7.684684813757,7.838830156286,7.44981672323,7.692016030178,7.460075866445,7.858875830773
11,0000735034,LNT,Alliant Energy Corp,1.391926268596,1.407142358545,1.374595447434,1.358787855687,1.351088359873,1.433152063042,1.481429158908,1.488222975705,1.523251059051,1.555880331137,1.561264657457,1.503357295207,1.467779133161,1.551913906396,1.514690406283,1.514590559029,1.485974740945,1.441358387767
12,0000753308,NEE,NextEra Energy Inc,13.25082585321,13.32392231184,15.64313026608,15.52646194457,16.19535463395,16.60471252108,15.33501661809,15.813289572,18.1314920769,17.10734849243,16.08967541718,16.46101255609,17.23665013293,16.35744082454,14.91697456604,15.34231559826,13.27896942121,12.81324620135
13,0000772527,PNW,Pinnacle West Capital Corp,0.866200364271,0.959466985944,0.961248403686,0.912209467777,0.838682327139,0.789059818841,0.832662944355,0.83826427119,0.790677761722,0.906380632156,1.041294994164,1.018338817817,1.026613081165,1.014994933647,1.046191716653,1.111759161064,1.141496696767,1.226647597662
14,0000783325,WEC,WEC Energy Group Inc,2.823025129484,2.919967455651,2.900082120282,3.030870660038,2.883255824079,3.04047839638,3.199132080578,2.995288756266,3.030641238003,3.089815452919,3.140775530639,3.279404071898,3.310549817597,3.678811046481,3.508462749683,3.627569291463,3.286995371941,3.375377390441
15,0000788784,PEG,Public Service Enterprise Group Inc,3.2400681503,3.264294749135,3.254953457363,3.158531970936,2.980263535226,3.02337019983,3.183778660156,3.367607950231,3.33985092669,3.419486560178,3.37770540847,3.378211773193,3.363217874163,3.342443340962,3.154254967487,2.963782585005,3.374049121743,3.531996773756
16,0000874761,AES,AES Corp/The,1.370617763527,1.169716457151,1.445705285038,1.630424425473,1.87276049786,1.626995978694,1.414054487203,1.632069795207,1.603581587425,1.68955895434,1.944314511369,1.989734766933,1.782545118965,1.449775621254,1.222595540779,0.0,0.0,0.0
17,0000874761,AES,AES Corp/VA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178211723973,1.492684077707,1.220545067686
