,ACGL,AFL,AIG,AIZ,AJG,ALL,AMG,AMP,AON,ARCC,AXP,BAC,BEN,BK,BLK,BRK-B,BRO,BWMG,BX,C,CB,CBOE,CFG,CINF,CMA,CME,COF,CPAY,DFS,DIGAF,EG,EXTR,FDS,FI,FIS,FITB,FRCB,GL,GPN,GS,HBAN,HIG,ICE,IVZ,JKHY,JPM,KEY,L,LNC,MA,MCO,MET,MKTX,MMC,MS,MSCI,MTB,NDAQ,NTRS,PFG,PGR,PLBC,PNC,PRU,PYPL,RF,RJF,RUN,SIVBQ,SLF,SPGI,STT,SYF,TFC,TRV,UNM,V,WFC,WRB,WTW,ZION
2019-10-01,,0.5681087664820793,0.9346088756547805,0.5698260382613054,0.6192979011161711,0.6606454857657601,1.246678050637036,1.3879899880043385,0.6443727111585513,0.4757317863227847,0.8296264306613476,1.3148661282860024,1.0898939426037946,0.9446562304478868,1.0865198276719166,0.7954146104033747,,0.10911678993649102,,1.401221814518018,0.5271906330891173,0.15017497028287577,1.3073968313166056,0.6113963024107169,1.3360298492135785,0.3265912810191817,1.1934794096875565,,1.1984088596351758,-0.5060375645150594,0.4188840387253676,,,,,1.2354853850955019,0.9318329803451673,0.9013826425985355,,1.2418464048161397,1.290271574214676,0.5843056705100192,0.460027053526455,1.2430548283905745,,1.082406420680901,1.377978650690811,0.8165586534213778,1.5537564099087435,,0.8423762607611033,1.067911913765603,0.025932280008164974,0.676491087800736,1.2706633283634163,0.8735481420645541,1.081902747983536,0.6444402190417879,1.2154257429862838,1.2280164375908582,0.7339007612748127,0.2676969979470817,1.1113803704574152,1.3065803110027994,,1.4061808494041037,1.227905292333303,1.0234726715970597,1.7221263092952426,0.6363267410930179,0.6218478364858323,1.1864145612976074,1.0361624750378644,1.10889376784848,0.5074331241529492,1.371243762842831,,1.0632583491334,,0.6653100570732802,1.174357461971748
2019-10-02,,0.5740882428865451,0.9437921646192914,0.5802725479390753,0.6301178686452458,0.6620776070489489,1.2775631319957255,1.415207008438176,0.6575177482444379,0.4732598343077181,0.821507756309529,1.3093280779392682,1.1066914833371948,0.9680356101377309,1.0935537587451458,0.7750192433844174,,0.5118763919316188,,1.3703664171895298,0.5409777139884828,0.1342651729382047,1.3173750351464497,0.6305521117366474,1.3361003523958146,0.3208121186643502,1.1852765288900642,,1.2008965458600325,-0.11633670725168026,0.42000669081196135,,,,,1.2486893125902063,0.9344342650414494,0.8954937364559532,,1.2331403888735077,1.285458644606389,0.5993095573310475,0.4418258465810034,1.266907100143401,,1.074150576390157,1.3717344331234835,0.8339583560990189,1.5720307485450007,,0.8404382263385588,1.0703474005193658,0.041808778676761554,0.6832652700619346,1.2760658307886095,0.8519199497954293,1.0887594965946954,0.6339091144652919,1.2364721166489536,1.2444468075448398,0.7373175811639888,0.23861620902652605,1.107368834754803,1.3093647521817535,,1.396709675401862,1.248573689921631,1.0344808008216195,1.7420039307829145,0.6404444881060477,0.6147291723114602,1.2124315396001564,1.0472134596158,1.102139872164675,0.5280923587113109,1.4107453389969544,,1.0732076486743298,,0.6892972526221585,1.1927015860921784
2019-10-03,,0.5866802751829222,0.9399270064984193,0.587335331005836,0.6406188273571675,0.6652863374339063,1.3048686997099066,1.4322426921201468,0.6694110698557718,0.4920102225675159,0.850161583788913,1.2989068511632724,1.1184392078867014,0.9820303921508022,1.108037609108742,0.7777810902552793,,0.31244963490745037,,1.3700879658694503,0.5432154774721917,0.1736891438398036,1.305202264921491,0.628887968160634,1.3080560693450802,0.33522807643827557,1.198413827556383,,1.2053115331201867,-0.08119320322833534,0.4379196158001276,,,,,1.2382192122356441,0.9550513382166902,0.8979805523137492,,1.226836626903419,1.2709401992071598,0.6205602572845962,0.4641175294544942,1.2782057894900254,,1.0711413396388378,1.3556353893673239,0.8476867407719014,1.5708762250208115,,0.8520421448626642,1.0945651493483823,0.0768476189787067,0.6991417229884459,1.277954170528032,0.8504248328349517,1.094155316759089,0.663267354203942,1.243750618191586,1.2467432021319902,0.7327799386743662,0.2500971843864194,1.0868950244522921,1.3053354092574139,,1.377144419636374,1.2290318358283554,1.0813117330797604,1.7040692497583991,0.6557201310232165,0.6407349254339302,1.2070639646390688,1.061752013166191,1.1062860776047116,0.5480549401400175,1.435746729838001,,1.0558674719655776,,0.7000419612224982,1.1776506150646127
2019-10-04,,0.5899872583892352,0.9366485009411556,0.5908208187123465,0.6427438307643942,0.6641954910208628,1.3006191904994593,1.4297390606641993,0.6706487981368392,0.4905111885317348,0.8493989964875259,1.2966933351562238,1.1182077960312549,0.9804062567047026,1.1059401270118576,0.7799559885325298,,0.2676656199390622,,1.370411391662668,0.5413334450572167,0.18375247136535294,1.3026850963379206,0.6310548072826657,1.307591829747897,0.33713371347907,1.1950261859462972,,1.2021953973182276,-0.13040269516211606,0.4348157211631701,,,,,1.238442741865913,0.9576357343675865,0.8977501208120369,,1.223340999477625,1.2718489621986349,0.6202316159245708,0.4667532932707406,1.2782997690456837,,1.0689608292536408,1.3548750679577688,0.8487317888561825,1.5669134382612222,,0.8556064967721566,1.09445723742394,0.09645643441621583,0.6997604599170367,1.2765218995435121,0.8576257268806284,1.0958681926892178,0.6673568687041729,1.2405241420427886,1.2426261376614511,0.7335414217337014,0.2513325738254538,1.0878769284607481,1.3055982343906771,,1.376712413588176,1.2248383565847862,1.0857736937931988,1.701583227541294,0.6528944084227561,0.6443503195333418,1.2067759052270515,1.0611360886242753,1.102700848248394,0.5455824928433746,1.429676261093408,,1.0543109128404267,,0.7004395298018722,1.179709821669322
2019-10-05,,0.6007990837228934,0.9446454553459136,0.6105749258077858,0.6578200434385924,0.6855911329646712,1.2852691782035919,1.399972979973194,0.6904172545536331,0.4901299260482393,0.85105266484866,1.2908193308314344,1.1021557993755857,0.9605470544040557,1.1037120983722657,0.781046724431183,,0.4348029492048207,,1.3651336678560257,0.5808563670775952,0.17868809862099513,1.280737602531299,0.6543976619657281,1.2831866577314033,0.3754362308174491,1.1878817146051264,,1.1956339889003385,-0.34491041311076504,0.43366013953775745,,,,,1.2280945110130126,0.9674686632622645,0.902246234704641,,1.2165154170302714,1.2502125686114498,0.6360661160440108,0.4974732273176019,1.255561494974998,,1.071371758113256,1.3298376815147812,0.8506297107419252,1.5499772332657011,,0.8614358024229968,1.093085227726014,0.1384417717410552,0.708730076650727,1.2610856217686497,0.8547417171251234,1.0958853183228277,0.6810933663313786,1.2451949552820296,1.247475590118621,0.7455044954505766,0.23069975517634358,1.0985944142819766,1.3018513007311412,,1.352715075447359,1.2100026293176187,1.0982809168147787,1.6707680519767902,0.6434442258819598,0.6561579434893589,1.2034300478911375,1.049382753763989,1.096140363748204,0.5654775150135825,1.4286759794287545,,1.0468275728793486,,0.7107604356368835,1.164719272572482
2019-10-06,,0.6007990837228934,0.9446454553459136,0.6105749258077858,0.6578200434385924,0.6855911329646712,1.2852691782035919,1.399972979973194,0.6904172545536331,0.4901299260482393,0.85105266484866,1.2908193308314344,1.1021557993755857,0.9605470544040557,1.1037120983722657,0.781046724431183,,0.4348029492048207,,1.3651336678560257,0.5808563670775952,0.17868809862099513,1.280737602531299,0.6543976619657281,1.2831866577314033,0.3754362308174491,1.1878817146051264,,1.1956339889003385,-0.34491041311076504,0.43366013953775745,,,,,1.2280945110130126,0.9674686632622645,0.902246234704641,,1.2165154170302714,1.2502125686114498,0.6360661160440108,0.4974732273176019,1.255561494974998,,1.071371758113256,1.3298376815147812,0.8506297107419252,1.5499772332657011,,0.8614358024229968,1.093085227726014,0.1384417717410552,0.708730076650727,1.2610856217686497,0.8547417171251234,1.0958853183228277,0.6810933663313786,1.2451949552820296,1.247475590118621,0.7455044954505766,0.23069975517634358,1.0985944142819766,1.3018513007311412,,1.352715075447359,1.2100026293176187,1.0982809168147787,1.6707680519767902,0.6434442258819598,0.6561579434893589,1.2034300478911375,1.049382753763989,1.096140363748204,0.5654775150135825,1.4286759794287545,,1.0468275728793486,,0.7107604356368835,1.164719272572482
2019-10-07,,0.6007990837228934,0.9446454553459136,0.6105749258077858,0.6578200434385924,0.6855911329646712,1.2852691782035919,1.399972979973194,0.6904172545536331,0.4901299260482393,0.85105266484866,1.2908193308314344,1.1021557993755857,0.9605470544040557,1.1037120983722657,0.781046724431183,,0.4348029492048207,,1.3651336678560257,0.5808563670775952,0.17868809862099513,1.280737602531299,0.6543976619657281,1.2831866577314033,0.3754362308174491,1.1878817146051264,,1.1956339889003385,-0.34491041311076504,0.43366013953775745,,,,,1.2280945110130126,0.9674686632622645,0.902246234704641,,1.2165154170302714,1.2502125686114498,0.6360661160440108,0.4974732273176019,1.255561494974998,,1.071371758113256,1.3298376815147812,0.8506297107419252,1.5499772332657011,,0.8614358024229968,1.093085227726014,0.1384417717410552,0.708730076650727,1.2610856217686497,0.8547417171251234,1.0958853183228277,0.6810933663313786,1.2451949552820296,1.247475590118621,0.7455044954505766,0.23069975517634358,1.0985944142819766,1.3018513007311412,,1.352715075447359,1.2100026293176187,1.0982809168147787,1.6707680519767902,0.6434442258819598,0.6561579434893589,1.2034300478911375,1.049382753763989,1.096140363748204,0.5654775150135825,1.4286759794287545,,1.0468275728793486,,0.7107604356368835,1.164719272572482
2019-10-08,,0.6008301160983456,0.9494906799584819,0.6151284946015931,0.6589176961725927,0.6886503464506373,1.2911180052178934,1.4015013864130752,0.6928528434779114,0.48718060898248167,0.8520007333433778,1.2886379570713462,1.1029433792361554,0.9620539321501169,1.1055298962349733,0.781060202246916,,0.4281138344593482,,1.3621420442293515,0.5868402843394404,0.17076106766028443,1.2749823428852016,0.6593690362727003,1.278707976131929,0.38088596724393065,1.1872593557948938,,1.1938679059509254,-0.5792797958916572,0.44201478545528083,,,,,1.2286948132673772,0.9670425361205458,0.9038815443773635,,1.2143925622752458,1.2499891011665825,0.6394278784210159,0.4950154770529435,1.256414914010603,,1.0699963029194934,1.3263848802767308,0.8523083243338716,1.5507019629600534,,0.849014989972059,1.0950361285842272,0.13783554057930483,0.7106154169742623,1.258854395750062,0.8533903098112021,1.0931269980043374,0.680751632192961,1.2433770881595918,1.2484066414220647,0.7507570963285104,0.22938961115658102,1.0979221176011131,1.300354392270563,,1.3498241820219365,1.2097274918896923,1.0873350411035536,1.6669170592111484,0.6434646154013081,0.652786800638532,1.2050564096788823,1.0499300949645058,1.0942653009720529,0.5700305394458502,1.4237533223919683,,1.0482177256314866,,0.7118364699381108,1.1591309636577778
2019-10-09,,0.6107533623895399,0.956598193703888,0.624621993046334,0.6720948583903825,0.6914945635713913,1.3122076098644535,1.4232939129626923,0.7124194052258626,0.48666576242584375,0.8396021014386984,1.2858999961351103,1.1171200913483148,0.9246721189818407,1.107732187135039,0.7806142703868093,,0.6625691546254838,,1.3603071328246896,0.6128860060949703,0.19195897540152473,1.2993873189867557,0.6717050482859636,1.2789921803373203,0.3793764460087424,1.1952983045538896,,1.208797453130102,-0.49809154437844144,0.45611569147525083,,,,,1.2409567466286981,0.9678667387547051,0.9006004216674734,,1.1989116364330654,1.2500081585981826,0.6515217954121831,0.5058007390528144,1.248941746682962,,1.0725265398568746,1.3348867767011863,0.8536733609834369,1.5582254590242655,,0.8419401187331262,1.099861948535403,0.14176592357235063,0.7283601004985949,1.2512561541399367,0.8737109331203256,1.094428072665057,0.6918122494975258,1.2257176871176554,1.2663114824918065,0.756251031992633,0.21903852122310796,1.107535078165565,1.2954363762234096,,1.3587125424088027,1.2047935387258675,1.0494398010814299,1.6860636005643916,0.6475131414159557,0.658047635692934,1.19744193435424,1.067589519761607,1.0788113184332366,0.5808422979208019,1.4135747070737885,,1.0477632385236504,,0.7176347088544056,1.1675685918327277
2019-10-10,,0.6132149694767933,0.9585821332592809,0.6283327970109742,0.6718940052100854,0.690791041649484,1.3095353615825283,1.431367001836822,0.7108130678450464,0.489536865426105,0.8432494020836868,1.2839802901960664,1.112835158123604,0.927808835467691,1.107633655052179,0.7849269451067433,,0.6471691038549241,,1.3623903928943002,0.6145065716971142,0.19440626183448925,1.3001709748149266,0.6724545259021303,1.2737468253543156,0.3868500884522923,1.198830356700445,,1.2102286587078246,-0.49378418558791753,0.45247516486426065,,,,,1.2386981474913772,0.9661747233020626,0.8976943414159062,,1.1881823122788715,1.2447823572396803,0.6496926448232484,0.5113251554924062,1.2416909931852915,,1.070079161304072,1.32745643447709,0.8542676185122907,1.559356107564554,,0.8499622174073298,1.1018243768399412,0.15883566128301804,0.7259960778474902,1.2548858312315976,0.8852188746809672,1.0968103223929389,0.6883940075094874,1.2255139215344317,1.2711276232264705,0.7570586705548036,0.2206172355262139,1.1012690334962008,1.2967037611523193,,1.3497493124901747,1.2080640263063787,1.047314545235104,1.6853620001309588,0.648434577663167,0.6751780431224874,1.1964960844680566,1.0788212943990925,1.0706087688672246,0.5803147658562203,1.4189700803178211,,1.045361580969763,,0.720017118709068,1.1632562686443664
