,ADM,BF-B,BG,CAG,CHD,CL,CLX,COKE,COST,COTY,CPB,DG,DLTR,EL,GIS,HRL,HSY,JUNE,K,KDP,KHC,KMB,KR,KVUE,LW,MDLZ,MKC,MNST,MO,PEP,PG,PM,SJM,STT,STZ,SYY,TAP,TGT,TSN,WBA,WMT
2021-11-29,1.0173356601350303,0.941596772773511,,0.9862806183683321,0.884954264793118,0.9525211533274578,0.5307783860772576,1.0531764630909075,0.8248918872195864,,0.9460696590415654,,,1.0455718915531034,1.1006311124998909,0.7747868927795776,1.079030612319507,,0.9783114121977639,,1.1929749655667314,0.9060694527164622,0.9176570920965172,,1.151098040208142,1.1496273835538873,0.9974965764627588,1.0673383570300274,1.133024066902344,1.119546184701253,1.0090497785952093,1.0914295834782,1.0943326901634718,1.1390941824284824,0.8916085930934687,1.1060590172752887,1.3085333114216773,,0.9126024122510759,1.2772798549748712,0.8594188861367785
2021-11-30,1.0189930203463642,0.9389443435366488,,0.9841257989557314,0.885691545701036,0.955765473469139,0.5156107519039115,1.0317322861603142,0.830680483673031,,0.9414241202793356,,,1.0534218105806652,1.1052445635171668,0.7704132243679738,1.0810817918972082,,0.9789765141866278,,1.1912124316757613,0.9041562323316439,0.9069000480156081,,1.156107843096524,1.1516222672536334,1.0048590522923917,1.0652213335666973,1.1290487713515531,1.1273163895195562,1.0128839466335173,1.0830049891812978,1.0867711781528593,1.136493377097582,0.885238716239716,1.1083108731973905,1.3043800594721062,,0.9145272519562748,1.2780259930494775,0.850547157628807
2021-12-01,1.0971195953369144,1.0874119462717768,,1.006573994765082,1.018077152167024,1.0081526782408552,0.6433556627316309,0.9628584713669215,0.8798498223872395,,0.9203721239816347,,,1.0383288073037797,1.1022394439909724,0.7980039706062552,0.9832893810238692,,1.022449384587071,,1.2028085052686526,0.9668284288204043,0.8894985457992513,,1.121224662746522,1.1417003803102295,0.9380727857881105,1.104196404629087,1.072305267456661,1.1171368700706807,1.0356025309604922,1.0147138387282162,1.0582509468235533,1.2263890500699708,0.8026637072730495,1.1835332317416216,1.2248138110542088,,0.9538393389194847,1.2471351799521357,0.8071989831292156
2021-12-02,1.0984988770868522,1.0776226671770832,,1.0037926933917094,0.9984490825868444,0.9975485765706722,0.6211075376365838,0.9687232612928725,0.896179759018686,,0.9256496687313658,,,1.0548753399670943,1.1026661069572676,0.7767365444683786,0.9903275475674607,,1.0196280923257337,,1.2182141619014981,0.9502042373920653,0.9185505894247472,,1.146445350128276,1.1423179887424217,0.9246672798475332,1.131269351517991,1.0576729205554152,1.1096032453853555,1.0178256592313533,0.9975458727261739,1.0525379521594525,1.2247256784153482,0.8087589700108784,1.205682591303219,1.2285430142461202,,0.9587024633147442,1.2650677810441173,0.8285770739081257
2021-12-03,1.0928994457015355,1.0943282499879547,,1.020720594453975,0.9833354044039032,0.9781711001560882,0.6169567138636414,0.9946382961662353,0.8533496157673158,,0.939416588000691,,,1.09139016413598,1.1271706018519527,0.7552036670968697,0.9814860824193117,,1.0286147429089694,,1.2171160490638646,0.9456967154585058,1.134615349779344,,1.2471261613111166,1.1501074974450765,0.9146440177889302,1.1584679846267754,1.0459711841821304,1.1039037039819968,1.0061081141235921,1.0004574865072344,1.0500948361064648,1.2875793144595116,0.8098072626128675,1.2474671875533438,1.2882561088044355,,1.0055975409626596,1.2824621427543752,0.7843466023685979
2021-12-04,1.0636802379013834,1.081175723941894,,1.0228707592373412,0.9861338682179807,0.9914096561645153,0.6239860071931079,0.9164936698921018,0.8382216685422725,,0.9497505375216766,,,1.0606330149581578,1.1454259955278676,0.7789937538806395,0.9913439637089604,,1.0400535401456446,,1.2114660704292042,0.9653441110313858,1.0289007702218183,,1.2571422270013708,1.1487048836569531,0.9295823088482468,1.1474305690252753,1.0560936035992767,1.1314927187555097,1.0178843688438648,1.0147568219921816,1.0347773957498783,1.1828276555641979,0.7945519253167199,1.2045137167331739,1.2701973826971171,,1.0283792234418998,1.3505610608931091,0.7989325208634888
2021-12-05,1.0636802379013834,1.081175723941894,,1.0228707592373412,0.9861338682179807,0.9914096561645153,0.6239860071931079,0.9164936698921018,0.8382216685422725,,0.9497505375216766,,,1.0606330149581578,1.1454259955278676,0.7789937538806395,0.9913439637089604,,1.0400535401456446,,1.2114660704292042,0.9653441110313858,1.0289007702218183,,1.2571422270013708,1.1487048836569531,0.9295823088482468,1.1474305690252753,1.0560936035992767,1.1314927187555097,1.0178843688438648,1.0147568219921816,1.0347773957498783,1.1828276555641979,0.7945519253167199,1.2045137167331739,1.2701973826971171,,1.0283792234418998,1.3505610608931091,0.7989325208634888
2021-12-06,1.0636802379013834,1.081175723941894,,1.0228707592373412,0.9861338682179807,0.9914096561645153,0.6239860071931079,0.9164936698921018,0.8382216685422725,,0.9497505375216766,,,1.0606330149581578,1.1454259955278676,0.7789937538806395,0.9913439637089604,,1.0400535401456446,,1.2114660704292042,0.9653441110313858,1.0289007702218183,,1.2571422270013708,1.1487048836569531,0.9295823088482468,1.1474305690252753,1.0560936035992767,1.1314927187555097,1.0178843688438648,1.0147568219921816,1.0347773957498783,1.1828276555641979,0.7945519253167199,1.2045137167331739,1.2701973826971171,,1.0283792234418998,1.3505610608931091,0.7989325208634888
2021-12-07,1.0316722164703265,1.0748219249776478,,1.0087087731422548,0.9919927696093008,1.013025315261348,0.5999913955066859,0.7977665866163517,0.8095897611415336,,0.910677324946251,,,1.0583763005280749,1.0880374752102544,0.7588248415561281,0.952483135363642,,1.0103013738181783,,1.2066745658398021,0.9345286419322664,1.0936916853026795,,1.2439211085722,1.1464745046924816,0.9334516825671394,1.1636009219567902,1.0351418559853862,1.097773904582056,1.0069133296614878,1.032272677455286,1.0308920433084492,1.2454000687693005,0.8161727002284611,1.2804790251602378,1.2771360262400069,,1.00126326754596,1.3994846774872498,0.7901005654445988
2021-12-08,1.0363139463350688,1.0733901567968662,,1.0086270440435703,0.9869000355271762,1.0092194059900321,0.592998036312908,0.7951684904701805,0.8137868813860748,,0.9088982615534532,,,1.0689433826093062,1.0878276843710561,0.7539546039295204,0.9540669920682009,,1.007082205708825,,1.208472572987729,0.9350134890570357,1.0922333467265646,,1.2531489614810827,1.1457006214901078,0.9244711911401301,1.1732132955271453,1.0350733638755587,1.0964380502520685,1.0051710414701138,1.0282413719164853,1.0282033939593052,1.24885023455606,0.8196893084955269,1.2795492429460866,1.2753777673480409,,1.0022437790354375,1.398132211349508,0.7886718973028765
