,CAPT,CENX,CHTR,CMCSA,CSX,DIS,EA,FOXA,GOOGL,IAC,IGEN,IPG,KLDI,LUMN,LYV,META,MTCH,NFLX,NWSA,OMC,PARA,STT,T,TDW,TKAYF,TMUS,TRIP,VZ,WBD
2022-08-02,,,0.5433817143135095,0.5185097651351512,,0.8743064113722986,0.42334606264195607,0.6002399330995839,1.1217341969884769,,0.5804078082896251,0.7263869311083001,,0.51741580010226,1.0308783720766148,1.7611073946500047,1.6019974343812131,1.6795156383057188,0.7805196672515355,0.6383886400692654,0.9804391435973285,0.8502058023837209,0.3474184104759873,0.3560739238006242,0.2126307410388713,0.535248124803903,,0.18870824985987325,1.164891631312804
2022-08-03,,,0.543024116495598,0.5184284862200955,,0.8744634891211797,0.42353747544775006,0.6003190894242738,1.121694369096501,,0.5812016304556139,0.7265883991770692,,0.517712301715447,1.0307782197231778,1.7610456464994044,1.6014219671200733,1.679752535521892,0.7805991123473106,0.638556960772363,0.9802424007575242,0.8503999323595719,0.3476641071444531,0.3560329549382945,0.2125440015713885,0.5353890668015958,,0.18894709806195215,1.164366623453919
2022-08-04,,,0.5597647796842895,0.5260959870487436,,0.890567909719358,0.4417207079817513,0.597749231713956,1.1198732688849,,0.5175196256489104,0.7294713749303489,,0.5350976282407812,1.0267486448990022,1.7703156250631185,1.4337738371050306,1.6668459882477697,0.789458290591596,0.6391132201532417,0.9805610147349137,0.8544186319659475,0.34145696435610556,0.3248744843376367,0.21362297902954067,0.5312370428188415,,0.18584192863907079,1.1775766636536413
2022-08-05,,,0.5621831879044473,0.5277992438600975,,0.8886046716795102,0.4412091884127562,0.5971287480144449,1.1190628409572747,,0.5230488815667534,0.7264220423740092,,0.5299894915142652,1.024794371113869,1.7708228377788742,1.4416518333201456,1.6679714288194438,0.7876618250379093,0.6385355086615474,0.9817446787236835,0.8521236125267123,0.3403073800201428,0.31745364738736787,0.2145368084717992,0.5306506051838529,,0.18257223711459108,1.1843810951141565
2022-08-06,,,0.5566267053662298,0.5312751113316131,,0.8895098607399498,0.44140100328374027,0.5966117316329165,1.1166434327807337,,0.434023972649061,0.7299495388642139,,0.5331406337231235,1.0235175280115607,1.7702063923997726,1.4280006156611926,1.6655110514463614,0.7918107009824442,0.6421530705131483,0.9921218141395018,0.8467925843385955,0.3372173436221604,0.31976783440027495,0.21128360760830467,0.5270402538542872,,0.1771777340271504,1.2386712435327056
2022-08-07,,,0.5566267053662298,0.5312751113316131,,0.8895098607399498,0.44140100328374027,0.5966117316329165,1.1166434327807337,,0.434023972649061,0.7299495388642139,,0.5331406337231235,1.0235175280115607,1.7702063923997726,1.4280006156611926,1.6655110514463614,0.7918107009824442,0.6421530705131483,0.9921218141395018,0.8467925843385955,0.3372173436221604,0.31976783440027495,0.21128360760830467,0.5270402538542872,,0.1771777340271504,1.2386712435327056
2022-08-08,,,0.5566267053662298,0.5312751113316131,,0.8895098607399498,0.44140100328374027,0.5966117316329165,1.1166434327807337,,0.434023972649061,0.7299495388642139,,0.5331406337231235,1.0235175280115607,1.7702063923997726,1.4280006156611926,1.6655110514463614,0.7918107009824442,0.6421530705131483,0.9921218141395018,0.8467925843385955,0.3372173436221604,0.31976783440027495,0.21128360760830467,0.5270402538542872,,0.1771777340271504,1.2386712435327056
2022-08-09,,,0.5565812459058413,0.5326107745350455,,0.8934937196835027,0.438215532521185,0.5967848540277797,1.1147258983059807,,0.45679069392707855,0.7312619693236612,,0.5382364876069903,1.0225906801841487,1.7720992524144985,1.427498177582404,1.6697883173513974,0.7954274694248363,0.6448449850182024,0.9995125184564567,0.8445338066733827,0.33267551185814287,0.3160022228827681,0.21238061893043228,0.5259953792511878,,0.17518421119902414,1.229023730595307
2022-08-10,,,0.5618990612287995,0.5340585733256539,,0.89352150770207,0.4410244573373127,0.5928368702212895,1.1135186968171038,,0.45669020750110073,0.7318773399498285,,0.5395254755668814,1.0257782270856446,1.7700274720470581,1.4381850271177339,1.6695750299265848,0.7785405177883304,0.6425408422560007,1.0024541427088336,0.8419842934502954,0.3301316245407754,0.3162277181462673,0.2100203821780923,0.5231164271864062,,0.17352716214912808,1.2436730075907196
2022-08-11,,,0.5688982078855119,0.5403446821529734,,0.9071365841721486,0.442458597947885,0.6084819367359638,1.108037427231546,,0.34906139459698254,0.7356682989661646,,0.5266648791142443,1.0244082246160016,1.7778082160567452,1.4241283789817776,1.6827422836506618,0.7668753641208896,0.6441125516174268,0.9919658082074128,0.8477261203364778,0.31708065014437736,0.25087359932487135,0.2102578788019642,0.503055007156252,,0.17318774478920962,1.2137643389193904
