,APA,BKR,CEIX,CHNR,CME,COP,CTRA,CVX,DVN,EOG,EQT,FANG,FTI,HAL,HES,HP,KMI,MPC,MRO,MXC,NOV,OKE,OXY,PSX,SLB,STT,TRGP,VLO,VNT,WMB,WT,XOM
2019-10-24,1.885861063531079,1.1100559382512543,1.1730050538854855,0.028687190889969637,,1.2585950319070034,0.6322971027908315,0.7956582727958328,1.8099145068552849,1.4827504009954502,,1.4916964946047364,1.1526729753910279,1.5322593148689074,1.4629216586562686,1.5378932691304077,0.6045423816117531,1.0446036331333723,1.816228972525504,1.8885484303951767,1.436506043216925,0.7495775533466967,1.014904756902727,0.8260695006172026,1.4367968833777518,0.8647409888408741,,0.955053510003442,,0.7431031168935293,,0.8452331155084744
2019-10-25,1.8871316045348292,1.1178524466635098,1.1769869115102225,0.030291842335319563,,1.2576222099937469,0.6322016517150959,0.7957305107281647,1.805559741894292,1.4807040222894856,,1.4905964331553494,1.1823694432863792,1.5342602864575048,1.4607376143543664,1.5351545239741444,0.6035233785463457,1.0421070161050079,1.8155504774656557,1.8886875105669563,1.445894321343938,0.7475438072590871,1.0172865012077152,0.8216317628046328,1.4367895975183032,0.8669920992829987,,0.9458991813092513,,0.7448518252509752,,0.8467359983068371
2019-10-26,1.8511816731587074,1.114131180404422,1.1686256483195316,0.07749445665703665,,1.253803845230744,0.6403811513378266,0.7971519863489737,1.7983730314684154,1.4785324295843192,,1.4877852515093573,1.1958741208864883,1.543688598481294,1.4524647904577106,1.5417699974650645,0.5998871414530603,1.0500094824826343,1.809625738105408,1.880753517679454,1.4429470459411051,0.7457174628200838,1.0166416093943984,0.8359627446691995,1.4301061225852023,0.8669269707144903,,0.9539337830263439,,0.7422567408671868,,0.8443363991667552
2019-10-27,1.8511816731587074,1.114131180404422,1.1686256483195316,0.07749445665703665,,1.253803845230744,0.6403811513378266,0.7971519863489737,1.7983730314684154,1.4785324295843192,,1.4877852515093573,1.1958741208864883,1.543688598481294,1.4524647904577106,1.5417699974650645,0.5998871414530603,1.0500094824826343,1.809625738105408,1.880753517679454,1.4429470459411051,0.7457174628200838,1.0166416093943984,0.8359627446691995,1.4301061225852023,0.8669269707144903,,0.9539337830263439,,0.7422567408671868,,0.8443363991667552
2019-10-28,1.8511816731587074,1.114131180404422,1.1686256483195316,0.07749445665703665,,1.253803845230744,0.6403811513378266,0.7971519863489737,1.7983730314684154,1.4785324295843192,,1.4877852515093573,1.1958741208864883,1.543688598481294,1.4524647904577106,1.5417699974650645,0.5998871414530603,1.0500094824826343,1.809625738105408,1.880753517679454,1.4429470459411051,0.7457174628200838,1.0166416093943984,0.8359627446691995,1.4301061225852023,0.8669269707144903,,0.9539337830263439,,0.7422567408671868,,0.8443363991667552
2019-10-29,1.8525428397517827,1.1181430996950694,1.163302220065209,-0.006164372147320306,,1.2555402504746465,0.6525025062776565,0.796158259914478,1.801292112412394,1.482305692675952,,1.4879918496483424,1.2004881496695226,1.5434327531008736,1.4511273708948027,1.5437881792102837,0.6031879108496196,1.0510355704628378,1.8067267664293691,1.8782328748780455,1.437686412884124,0.7463603715646753,1.0161332333636295,0.8257969341833882,1.4277014717071208,0.8578909845418167,,0.9498011182649868,,0.7447754620204989,,0.8457034145063337
2019-10-30,1.854966704135144,1.1157494439728652,1.1523900431683456,0.013163762593658415,,1.2613993972970385,0.6656009873660957,0.7942901305982035,1.8044077351346097,1.4840000125476427,,1.4908733293123417,1.1902648889134828,1.5429530101923794,1.4543054460233966,1.543565958013306,0.6021940223003349,1.050985897100566,1.8065227817789606,1.8731347801217102,1.4756599572731024,0.7470371955931493,1.0156983696382957,0.8283703895036779,1.4242116397572595,0.8568086438702117,,0.9501446427922193,,0.7472279161774857,,0.8439685713725137
2019-10-31,1.8448348601945226,1.101905652501996,1.159848850529056,0.2967595906541152,,1.2752538541411818,0.6797829064786405,0.7929961146659843,1.8253080195077123,1.482868406335999,,1.5032165704747416,1.1916782834996906,1.5617104652979874,1.4769235429697445,1.558010709659821,0.5810537504080899,1.0615747076347932,1.8064113815617433,1.8281898072846707,1.5023192568730632,0.7582419554697257,1.0167473762675177,0.837251434193801,1.4498590052623732,0.8453318583182278,,0.9542266238488636,,0.7451553980423208,,0.8345297086361905
2019-11-01,1.8388482572914018,1.1032420196184312,1.1633281253278234,0.3178225782838434,,1.2730790104656398,0.6767176385050955,0.7926621464473836,1.8224835082151734,1.4820787140034022,,1.4970756965098466,1.1899921592955458,1.5622957102226354,1.4716859986968178,1.5600908346091458,0.5808285311937551,1.0698098282494213,1.8048679058634738,1.8261902756334727,1.5012769495320812,0.758183738730321,1.020646340870816,0.8360974463048623,1.4513093454193464,0.8473566133467234,,0.9586166604416466,,0.7507831756476016,,0.834089457281483
2019-11-02,1.9269747894014748,1.101130920270567,1.1600990092842984,0.20637545538902285,,1.282487609452264,0.6372128071902687,0.7658435888192848,1.8282215506447301,1.4727993800070858,,1.4643853405163587,1.2107820760991534,1.5757831284914285,1.4910946849209434,1.6163033849115906,0.599253062940461,1.08958284531284,1.811983261893827,1.7663217525811272,1.4838670529620592,0.7602371584577405,1.0548507610351954,0.8241142381357012,1.483333939178264,0.8544840025131406,,0.9671248553457339,,0.7654264893319017,,0.8512895287721602
