,APA,BKR,CEIX,CHNR,CME,COP,CTRA,CVX,DVN,EOG,EQT,FANG,FTI,HAL,HES,HP,KMI,MPC,MRO,MXC,NOV,OKE,OXY,PSX,SLB,STT,TRGP,VLO,VNT,WMB,WT,XOM
2023-02-17,1.485947322539472,0.9725829549588513,,0.14943071671715097,0.12058953822551194,1.161325978946797,0.9524827432171517,0.8851821439989489,1.3849687647192235,1.1594399230948234,1.0086154148367008,1.1796697642929008,,1.2774500934374944,1.2181517276946756,,0.6111760391424348,0.969632827621329,1.3458353851962979,,,0.7713554609891692,1.1803510736315408,0.9518914152068876,1.1457454005911418,0.4235021776356923,0.9538644629225501,1.139309823237807,,0.6322026390098472,,0.9210170652665516
2023-02-18,1.4831380840942638,0.9896294443155134,,0.16122566196462476,0.11618495393344057,1.1584164922249487,0.9658783831279399,0.8759962000276086,1.3770638082561935,1.1707943313954599,0.9855247260568203,1.1869235425634088,,1.2857799823615796,1.2318455481255164,,0.6091876627249431,0.9682021292856364,1.3323665739097408,,,0.7723448571225954,1.1666129747283847,0.9595840305842427,1.1497674201633705,0.4239525439730294,0.9487029335541391,1.132182928861376,,0.6350257423745079,,0.9273257600136832
2023-02-19,1.4831380840942638,0.9896294443155134,,0.16122566196462476,0.11618495393344057,1.1584164922249487,0.9658783831279399,0.8759962000276086,1.3770638082561935,1.1707943313954599,0.9855247260568203,1.1869235425634088,,1.2857799823615796,1.2318455481255164,,0.6091876627249431,0.9682021292856364,1.3323665739097408,,,0.7723448571225954,1.1666129747283847,0.9595840305842427,1.1497674201633705,0.4239525439730294,0.9487029335541391,1.132182928861376,,0.6350257423745079,,0.9273257600136832
2023-02-20,1.4831380840942638,0.9896294443155134,,0.16122566196462476,0.11618495393344057,1.1584164922249487,0.9658783831279399,0.8759962000276086,1.3770638082561935,1.1707943313954599,0.9855247260568203,1.1869235425634088,,1.2857799823615796,1.2318455481255164,,0.6091876627249431,0.9682021292856364,1.3323665739097408,,,0.7723448571225954,1.1666129747283847,0.9595840305842427,1.1497674201633705,0.4239525439730294,0.9487029335541391,1.132182928861376,,0.6350257423745079,,0.9273257600136832
2023-02-21,1.4831380840942638,0.9896294443155134,,0.16122566196462476,0.11618495393344057,1.1584164922249487,0.9658783831279399,0.8759962000276086,1.3770638082561935,1.1707943313954599,0.9855247260568203,1.1869235425634088,,1.2857799823615796,1.2318455481255164,,0.6091876627249431,0.9682021292856364,1.3323665739097408,,,0.7723448571225954,1.1666129747283847,0.9595840305842427,1.1497674201633705,0.4239525439730294,0.9487029335541391,1.132182928861376,,0.6350257423745079,,0.9273257600136832
2023-02-22,1.4820059217192456,0.9912078178445234,,0.1637256810194921,0.1167570453518026,1.1557567836243299,0.9674969521385256,0.8769827410646861,1.3746794428952258,1.168827664926011,0.9883974332811197,1.1865063176680908,,1.2852720672465223,1.2305971142938026,,0.6118813802344911,0.9670013131668332,1.3338454187531843,,,0.7743515277331664,1.1678928701631928,0.958743107861143,1.1489376385274601,0.4284777857233806,0.9493779660054055,1.1284881279035377,,0.6367206739512656,,0.926921918636901
2023-02-23,1.4809278585325396,0.9905311151377435,,0.16926361901323214,0.1176013086680742,1.1564095039753324,0.9637961740650275,0.8765561984813738,1.3731116068726386,1.1699156700140796,0.9770395536794921,1.1804936182556023,,1.2873227949528132,1.230845372244174,,0.6113529393472388,0.9664919651453298,1.3343852773166867,,,0.7727176557419851,1.170779755445352,0.9579102331031302,1.1512825034810834,0.4305457089752802,0.942281426407221,1.1294155950469895,,0.6350481218527083,,0.9284044555692317
2023-02-24,1.485528068330308,0.9899726165296602,,0.13232851515437205,0.11697393461750694,1.1549163583170767,0.9821622193265414,0.8753978309917474,1.3758646366053244,1.1697479046353199,0.9779602899638654,1.1857759944174906,,1.285382711430612,1.2268778777653182,,0.6115010517836854,0.968922783138237,1.332499528143555,,,0.7773341461146909,1.1695478324458515,0.9556183134845364,1.1508301074800806,0.4230927785692565,0.9411104738715071,1.1276364482441317,,0.6332636864836846,,0.9262162858651785
2023-02-25,1.4852463677777088,0.9900860471523234,,0.14058229677186268,0.11696509529260046,1.1548917583456122,0.9801283863568732,0.8751566286403502,1.3756931990058812,1.1719906658608081,0.9741514989485075,1.1854058328007813,,1.284178610515934,1.2255675252873892,,0.6115614291046119,0.9691927626187067,1.332145414415959,,,0.7776460040812398,1.1696388880539306,0.9546872425817547,1.1502109955190052,0.4230945832533959,0.9415842234793018,1.1274726288776944,,0.6329695757883537,,0.9261887565871726
2023-02-26,1.4852463677777088,0.9900860471523234,,0.14058229677186268,0.11696509529260046,1.1548917583456122,0.9801283863568732,0.8751566286403502,1.3756931990058812,1.1719906658608081,0.9741514989485075,1.1854058328007813,,1.284178610515934,1.2255675252873892,,0.6115614291046119,0.9691927626187067,1.332145414415959,,,0.7776460040812398,1.1696388880539306,0.9546872425817547,1.1502109955190052,0.4230945832533959,0.9415842234793018,1.1274726288776944,,0.6329695757883537,,0.9261887565871726
