,ACGL,AFL,AIG,AIZ,AJG,ALL,AMG,AMP,AON,ARCC,AXP,BAC,BEN,BK,BLK,BRK-B,BRO,BWMG,BX,C,CB,CBOE,CFG,CINF,CMA,CME,COF,CPAY,DFS,DIGAF,EG,EXTR,FDS,FI,FIS,FITB,FRCB,GL,GPN,GS,HBAN,HIG,ICE,IVZ,JKHY,JPM,KEY,L,LNC,MA,MCO,MET,MKTX,MMC,MS,MSCI,MTB,NDAQ,NTRS,PFG,PGR,PLBC,PNC,PRU,PYPL,RF,RJF,RUN,SIVBQ,SLF,SPGI,STT,SYF,TFC,TRV,UNM,V,WFC,WRB,WTW,ZION
2022-09-27,,0.8079740709760775,1.2262975244807133,0.5548825558822689,0.7939190548861889,0.8078346925553253,,1.2898289040660011,0.7347789694705764,0.6938645292606427,1.2440130362669843,1.1866753907590681,1.1364323522158715,1.046146574107458,1.2034512500879584,0.7939995174816828,0.8563435965648267,0.09939747341136652,,1.1832447409364348,0.7324736546046814,0.49955668689801275,1.2912400825933605,0.8352959140697876,1.2253266413476067,0.5301204801030776,1.42603577924676,,1.3519819934716186,,0.7933457915672264,1.0900249043738277,0.6960400311129675,,,1.2840634447800752,1.0661441735364041,0.8293347362224988,,1.0949154391206704,1.172952479456576,0.8698145973534023,0.6841526071192756,1.3896707650567994,,1.0829502194594491,1.242480894510811,0.8359913387997063,1.5283293821029507,,0.9090276730087905,0.9752408148846843,0.6386426029363227,0.7630190327143594,1.1366383526343793,1.0470386913904124,1.0670020091853805,0.7049481184171477,1.0984408457577366,1.1068074540575463,0.6630648219243529,0.3597877146657583,1.0541553813108548,1.0709501311914726,,1.2188213812449917,1.176884940033179,,1.6634340356825859,,0.7312243590217566,1.352365674153241,1.4944307577418334,1.083154514872299,0.645289375002091,,,1.2788219320751204,0.7505493676665566,0.748402400839746,1.2167403854232155
2022-09-28,,0.8082719279586625,1.225086677436894,0.5530806289363962,0.7933387119481199,0.807610210564491,,1.2895440869099772,0.7337286812625302,0.692653276249159,1.2431712320825017,1.1881647909770747,1.1374179005429157,1.0474951828365153,1.2042356324563859,0.7927868838718171,0.8536929119085754,0.09952285235729698,,1.1838113081074426,0.7289954098661845,0.49859025696649223,1.293440883520935,0.8337723050651871,1.2266937507147262,0.5328401107431835,1.4248190070471909,,1.35123355937869,,0.7877925430672733,1.0863090948442071,0.6945762331415889,,,1.285735175263178,1.0680013669260542,0.8298205065065557,,1.0959357001594294,1.1741305601087928,0.8658776076033373,0.6837372299137767,1.3914801786997077,,1.0835497126138693,1.2429665484355565,0.833958190997462,1.5287831404999943,,0.908646567153356,0.9749722301712773,0.642255220315032,0.7625875309279356,1.1365534327676643,1.0478021701594675,1.0664500325390331,0.7035554769396797,1.0998297974654263,1.106074702838194,0.6625678591659998,0.3630574560866482,1.0541884946152773,1.0705277029838716,,1.220330119262284,1.1775128761474178,,1.6630479263460851,,0.7316835144265855,1.3547555863522227,1.4939536570914227,1.0837575942222284,0.644206823401306,,,1.2780020672219459,0.7476643722042815,0.7479667243374745,1.2183081849091664
2022-09-29,,0.8026982615994145,1.20411806827664,0.556267310462059,0.7824446753814538,0.8116229326187093,,1.2903851827002486,0.7345775194691658,0.7059320952867182,1.2407602966286755,1.1810519981038063,1.1326812417569128,1.0437014455567628,1.1921020701974103,0.8012702503690922,0.8493070431491225,0.09623080976800245,,1.1799911294586118,0.726642819417377,0.49998038750385515,1.2980015260547142,0.8375754350962216,1.2218736517272268,0.5420404699974746,1.437849305432233,,1.352607740987788,,0.7941103785354963,1.0951778123905413,0.6850294858747868,,,1.2912374255798988,1.0679995579229293,0.8373522458244216,,1.1067058653863042,1.1820431156972833,0.8659815456101937,0.6880767425194309,1.376607914421782,,1.0827069251966086,1.231552230053922,0.8339709630885628,1.540635217103209,,0.9003584159810578,0.9730202596439478,0.650633151641253,0.7589090277918604,1.1384613524162737,1.0565622294627066,1.0534705868214982,0.7129289430909315,1.1001989167477546,1.1025009553508238,0.6471538833464792,0.3477177651247176,1.0576310511845017,1.0622467897028371,,1.1966256267013677,1.161813817324252,,1.6607367035753953,,0.7225468501441094,1.3601050307617042,1.496131792687889,1.0909745800538517,0.6425489777911595,,,1.271438164234689,0.7459377245658472,0.7492425393005904,1.2025793649426484
2022-09-30,,0.8036394757281097,1.2086435050443785,0.5585922827734358,0.7762946680439765,0.807701015376432,,1.2938917702432737,0.7386206839640918,0.7224796593939267,1.243192057858981,1.1799603451497305,1.1382562912181626,1.0462766237911436,1.204403036627033,0.8001412165415733,0.8373737206006576,0.09622124698847463,,1.184452655221111,0.7104674600564245,0.4998421193556815,1.2905745181512682,0.8349235127436638,1.2230584777711972,0.5404381629450926,1.4353230588460995,,1.3563205304269865,,0.7708158586506927,1.0897771895444972,0.6747690938575921,,,1.2848362168445542,1.0734537681959317,0.8359220802078443,,1.1078608081893473,1.1785028942558402,0.8637071129119179,0.6968917206998564,1.3895807600244174,,1.084426443482439,1.2274044479567683,0.8293655238434233,1.5407851576723701,,0.9056290940433028,0.9737615021456397,0.6411084774612213,0.7547811152386357,1.1420473603182972,1.0570325810439662,1.0607332325483199,0.7202751690825906,1.0996354664913206,1.1072864659772876,0.6464072060208539,0.33071339981326064,1.0532402186410776,1.0676522245497198,,1.2051726236002334,1.1695951087769167,,1.6578638997780484,,0.7247401345988543,1.3639873089095538,1.488177362066329,1.086640927604142,0.6313129573405669,,,1.2669607738764905,0.7254830605545239,0.7547523554021106,1.2103649177124844
2022-10-01,,0.8036688613207621,1.2058049628646046,0.563096254118159,0.7737510588680563,0.8103141517694356,,1.2927067278459015,0.7406772317257698,0.718767856190455,1.2470477220230545,1.181556844855143,1.1462324859343977,1.0460065672937218,1.2094704411839432,0.8010274168434119,0.8373556392909856,0.09634693025471179,,1.186623549951352,0.7121721136368242,0.4995267868360488,1.2798000685827566,0.8414664990520082,1.225280170519444,0.5416151748123543,1.436286554192,,1.3536763955063997,,0.7759132480131711,1.0822980673962828,0.6692474591331415,,,1.2813439576496948,1.0757262982041134,0.8355086314544172,,1.1080824735362198,1.1743696784184192,0.8652685761317355,0.6957621595127013,1.3962663232021655,,1.086572342054034,1.2230259202083313,0.8335031182329145,1.5405521072936141,,0.907479153301547,0.9723944313787537,0.6418018904145366,0.7558059752378646,1.1424247899369597,1.0546349145072405,1.0541455820839132,0.7210108590727666,1.0987416882606924,1.0998101337253412,0.6519390875986459,0.3378474611778848,1.05288331521372,1.0660801773822899,,1.197109191357039,1.162269505274972,,1.6539709318885671,,0.7282734504124129,1.3607948490999275,1.4917200782259603,1.0865429977478953,0.6329137964980132,,,1.2653555694025795,0.7270536493816506,0.7548183105718014,1.2132835927363306
2022-10-02,,0.8036688613207621,1.2058049628646046,0.563096254118159,0.7737510588680563,0.8103141517694356,,1.2927067278459015,0.7406772317257698,0.718767856190455,1.2470477220230545,1.181556844855143,1.1462324859343977,1.0460065672937218,1.2094704411839432,0.8010274168434119,0.8373556392909856,0.09634693025471179,,1.186623549951352,0.7121721136368242,0.4995267868360488,1.2798000685827566,0.8414664990520082,1.225280170519444,0.5416151748123543,1.436286554192,,1.3536763955063997,,0.7759132480131711,1.0822980673962828,0.6692474591331415,,,1.2813439576496948,1.0757262982041134,0.8355086314544172,,1.1080824735362198,1.1743696784184192,0.8652685761317355,0.6957621595127013,1.3962663232021655,,1.086572342054034,1.2230259202083313,0.8335031182329145,1.5405521072936141,,0.907479153301547,0.9723944313787537,0.6418018904145366,0.7558059752378646,1.1424247899369597,1.0546349145072405,1.0541455820839132,0.7210108590727666,1.0987416882606924,1.0998101337253412,0.6519390875986459,0.3378474611778848,1.05288331521372,1.0660801773822899,,1.197109191357039,1.162269505274972,,1.6539709318885671,,0.7282734504124129,1.3607948490999275,1.4917200782259603,1.0865429977478953,0.6329137964980132,,,1.2653555694025795,0.7270536493816506,0.7548183105718014,1.2132835927363306
2022-10-03,,0.8036688613207621,1.2058049628646046,0.563096254118159,0.7737510588680563,0.8103141517694356,,1.2927067278459015,0.7406772317257698,0.718767856190455,1.2470477220230545,1.181556844855143,1.1462324859343977,1.0460065672937218,1.2094704411839432,0.8010274168434119,0.8373556392909856,0.09634693025471179,,1.186623549951352,0.7121721136368242,0.4995267868360488,1.2798000685827566,0.8414664990520082,1.225280170519444,0.5416151748123543,1.436286554192,,1.3536763955063997,,0.7759132480131711,1.0822980673962828,0.6692474591331415,,,1.2813439576496948,1.0757262982041134,0.8355086314544172,,1.1080824735362198,1.1743696784184192,0.8652685761317355,0.6957621595127013,1.3962663232021655,,1.086572342054034,1.2230259202083313,0.8335031182329145,1.5405521072936141,,0.907479153301547,0.9723944313787537,0.6418018904145366,0.7558059752378646,1.1424247899369597,1.0546349145072405,1.0541455820839132,0.7210108590727666,1.0987416882606924,1.0998101337253412,0.6519390875986459,0.3378474611778848,1.05288331521372,1.0660801773822899,,1.197109191357039,1.162269505274972,,1.6539709318885671,,0.7282734504124129,1.3607948490999275,1.4917200782259603,1.0865429977478953,0.6329137964980132,,,1.2653555694025795,0.7270536493816506,0.7548183105718014,1.2132835927363306
2022-10-04,,0.8134180978895711,1.2098787471206007,0.5845672525490947,0.7862303695810501,0.8199901657757976,,1.3002285407116216,0.7520975563977668,0.7346045178092014,1.2528072716639365,1.1785960508853026,1.1630768821635795,1.0483420311960738,1.2214714651271064,0.8010365749558592,0.8405051013419376,0.09116278010265841,,1.1730983213111024,0.7246147856902689,0.48893387677663097,1.259260544333087,0.8681296087910289,1.2163047745136202,0.5307761921344063,1.434533623434672,,1.3478113448731057,,0.7642520689330068,1.041237572744754,0.6709246170838442,,,1.2708251710582954,1.079698471988359,0.8357478686991006,,1.0951618050430278,1.1592815065325395,0.8687259455146732,0.7085804689111447,1.4112421492751048,,1.089291217178171,1.2165712543675298,0.8495199665982026,1.5399872611050287,,0.9191773932074637,0.9768190359431539,0.6765149773666709,0.7785414063109887,1.1229535090103084,1.0469330359737319,1.0490835367748403,0.7329970946525126,1.1012055870133812,1.1210643375153233,0.6767549264139676,0.327372344904519,1.0540091813183174,1.0812713265118816,,1.1819689611426558,1.153162739333328,,1.6718372809818407,,0.7450348574018677,1.3622617702898456,1.5178873501833574,1.083284229542277,0.6438674919394859,,,1.2639038704829375,0.7367423529952946,0.7653366968051689,1.204083879571278
2022-10-05,,0.824067322793739,1.2205787072362877,0.5852592004984368,0.7666823060518637,0.8262144538835119,,1.3153753229019693,0.757559394780927,0.780214969198624,1.2392279513205413,1.1750202543017252,1.1644363581011155,1.0561137865919141,1.199784616263772,0.7982187539386854,0.8198301357753904,0.08030427468393687,,1.1743950763914703,0.7295265414313642,0.4832679908507378,1.2565827130759826,0.8679823380504771,1.2183802612174313,0.5365138148024796,1.4210458005125441,,1.3249763996922617,,0.7860580493903543,1.0807229957552924,0.6867452102375572,,,1.2660902489977857,1.110533600178547,0.85742859298676,,1.1153497433959554,1.1441529012501332,0.8771430052428175,0.68904264667948,1.4394431884452819,,1.1009009120724118,1.2069591522739205,0.8515879961073568,1.5754291273816008,,0.9385806174507384,0.9911101807182683,0.6695304598352617,0.7701079103336136,1.1270205011927463,1.0564033409758313,1.0386028375810812,0.7306777231181967,1.0851653942379782,1.1243679268698386,0.6802285482747673,0.27939666560418325,1.0630695596031459,1.109874042206349,,1.1782815682950056,1.1806075554868607,,1.6706778780540525,,0.7467351696088609,1.3429560009249635,1.525619825572729,1.085369440427508,0.6505021920131056,,,1.2629107863115485,0.7330155290483409,0.7690990315923308,1.20238980699042
2022-10-06,,0.824118967255118,1.220196181760955,0.5858356743084661,0.7618586039214855,0.8240224995550993,,1.3140942306820547,0.7576132763825935,0.783582923120232,1.2385093676419403,1.1766277450848144,1.1627266963081866,1.053360109297749,1.2010596271947347,0.7974959659378695,0.8157901964017459,0.11745356359316966,,1.1753490367516173,0.7315105482649499,0.4827751875172078,1.2581006807933162,0.8638979802976214,1.2185615807546917,0.5371641022197492,1.420240512395779,,1.3240839605359465,,0.7881618562171545,1.0736369688751366,0.6840640976971833,,,1.2648249720136253,1.1116233608314434,0.8561090695170104,,1.1188290373388672,1.1470780453444829,0.8760554222532794,0.6896431884832289,1.4369441378412442,,1.1020781669560995,1.2082195443962875,0.8517174504538493,1.5764680739931656,,0.9359963995542132,0.9898707537508378,0.66244553658859,0.7671973331275317,1.1277274065405856,1.0562975900289913,1.039225136292822,0.7301138012561846,1.0843309279895965,1.1241475429552918,0.6832628728739055,0.27299999809601844,1.0632985220104965,1.1087999394094958,,1.1791671338210272,1.1761797857123748,,1.677135465677919,,0.7464824176122704,1.3403550864896734,1.5209582510249566,1.0875610214745843,0.6508468027168964,,,1.2616370740983902,0.7324587982313979,0.7679683754433034,1.2055595737812235
2022-10-07,,0.8229856547789218,1.2163257431205314,0.5886853609533125,0.7652034293027552,0.8291916539827388,,1.3062412494040756,0.7559041310858983,0.7847745467277648,1.236253142721938,1.1750887769628373,1.1622570261602967,1.0542744196733063,1.2024320054936644,0.7973358930420592,0.819587829783674,0.11635048262369639,,1.1755790823589476,0.731311820354288,0.46899244265879975,1.2588407166653823,0.8628332734895611,1.2217475916334541,0.5499326529930151,1.4213115010610493,,1.321412546501134,,0.7849377685466337,1.0609745351145845,0.6853536270965092,,,1.2643269273527575,1.108202680039146,0.8474680112679046,,1.1179377758077296,1.1431186035120533,0.8774551289350799,0.6834728986126003,1.4353188312118133,,1.1049251314339192,1.2073827306249012,0.8517172299025941,1.5654171661604197,,0.9458451390392832,0.9885908497129392,0.659178860859165,0.766076228405987,1.1317186892497075,1.0623757595849883,1.0369348305883415,0.7265326296167693,1.0866395049322355,1.1172894342176969,0.6797333495535836,0.27901059718936,1.067858008583995,1.1045566899946444,,1.1800675866217132,1.1665717772125015,,1.674848429598648,,0.7500514766832138,1.3426206339708184,1.5129182369414185,1.0912662699174156,0.6505776766969033,,,1.2664599860070405,0.7286587515511271,0.7676612165683716,1.2081421826980971
2022-10-08,,0.8291688766226437,1.2082333268141872,0.5892728845711795,0.7756690305491293,0.8090639575057895,,1.2873374336379901,0.7662179471981378,0.7718570325598414,1.2304106455112793,1.1691646197313559,1.183344312151073,1.0587798665732202,1.2106615846908995,0.805132980041404,0.8240267824646407,0.10131568944456286,,1.1665379368246678,0.736604699421658,0.4818585079049841,1.2396347993116144,0.8585846907769326,1.214670613089378,0.5693868802430814,1.4162215309242963,,1.3099424884877664,,0.7965773443849956,1.0808334178075731,0.683167370451062,,,1.2465581440437792,1.0960799377991972,0.8347083909067095,,1.1027537463134498,1.1458879176030472,0.8691082519897327,0.7031262980308841,1.440852620258912,,1.0979631832623509,1.2066352470223787,0.8462379294626907,1.5505640586461236,,0.9568467267532141,0.9861494982811472,0.6530169094332275,0.7819472699189561,1.1348003965842344,1.0766309036635373,1.02469095811074,0.7421899186308414,1.091178900245601,1.122367857622246,0.6638943192110023,0.2690569368220479,1.0707904858484554,1.0984823939581139,,1.1698629873959527,1.1502885248757404,,1.6767409240796531,,0.7690974930445287,1.3394928928080805,1.4973294053369193,1.0954407202490848,0.6499263519856069,,,1.2467870520302347,0.7255156614127504,0.777551274442517,1.2192246412398597
