,AEE,AEP,AES,ATO,AWK,CEG,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EVRG,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SM,SO,SRE,STT,WEC,XEL
2020-03-08,0.9464089903244098,1.0017471188792302,1.0661924112584453,0.9611105022088533,1.0139983864793412,,1.0654199169165501,0.7004352730135852,1.1342713377475093,1.0515933821129368,0.9822613043275832,1.057899954646275,0.8959670377018678,1.1302716088621272,1.0029860154539063,0.9779612202727564,1.0000767696710022,1.0414037576556032,1.0551126805789812,1.034024253548026,0.8578514900812376,0.8777606952250732,,0.9067665585535984,1.033565691629167,0.9521483452678585,0.16765305411103174,1.0461813466436074,,0.31545744037834683,1.0242099485624991,0.9981975030911434
2020-03-09,0.9464089903244098,1.0017471188792302,1.0661924112584453,0.9611105022088533,1.0139983864793412,,1.0654199169165501,0.7004352730135852,1.1342713377475093,1.0515933821129368,0.9822613043275832,1.057899954646275,0.8959670377018678,1.1302716088621272,1.0029860154539063,0.9779612202727564,1.0000767696710022,1.0414037576556032,1.0551126805789812,1.034024253548026,0.8578514900812376,0.8777606952250732,,0.9067665585535984,1.033565691629167,0.9521483452678585,0.16765305411103174,1.0461813466436074,,0.31545744037834683,1.0242099485624991,0.9981975030911434
2020-03-10,0.9238639874451335,0.9168875145487411,1.3036486835181516,0.968650796817407,0.9268000017272647,,0.9973832358972061,1.094014659257867,1.1358024845339236,1.2386976794470461,0.9565423444412723,0.8433335022708723,1.0133664284553732,1.0627409754300632,1.0580798990820146,1.0523553156694194,1.054446762375059,1.1027838741398703,1.0576172810645021,0.9813542495476589,0.901066692989792,1.1117009962624194,,0.9503025858216128,0.9809919118162977,0.9875780176222314,2.077338290471409,1.091059857154969,,0.6542845447110643,0.9204803273549761,0.9246906402969932
2020-03-11,0.9287548916684502,0.9107890733357524,1.3214476536092559,0.9655758517257105,0.9235190871771781,,0.9928140506431367,1.110990759582838,1.1424800569661264,1.262390030601955,0.9542348217576735,0.8435249144417628,1.027554259739312,1.0485447475717227,1.0708499362121624,1.0656094419802358,1.0652318355055495,1.1229693164311063,1.0506359587326075,0.9644012532076893,0.91271339716545,1.146925236595815,,0.9693663280906245,0.9805185596012633,0.9965316209450265,2.1840971869835113,1.0842649490094878,,0.6939622283106995,0.9134970329871949,0.9235540045573161
2020-03-12,0.8633020866145312,0.9295077503197261,1.3236642269067191,0.9017309126845611,0.9577988798286795,,0.9541172057336867,1.1018666045270713,1.1274824511305679,1.1866233384723528,0.9427954659471806,0.817999071919379,1.0592510999314766,1.0095677248424402,1.0988686768409899,1.0989148777987452,1.1234336844617656,1.0803074992595916,1.029580598888649,0.9878338878010191,0.92315352561867,1.1816279102649359,,1.0457026980483188,1.0327543811802076,0.9142987090423066,1.994753171913008,1.1038873206390725,,0.7144783026084544,0.9144111766562767,0.8684407284893281
2020-03-13,0.9269208787720924,0.8826278184480134,1.338985324352546,0.86121955107183,0.9394303687032283,,0.8625830059282448,1.2494258340624473,1.0704938230654524,1.1967003143097725,1.0121960886511028,0.6431405430165047,1.1079988838132655,0.865895426537876,1.02580533526748,1.0706400860119754,1.1220249432144247,1.0719740363751227,0.900454583479111,1.1088369800740177,0.9936057641378592,1.1551826906486342,,0.9717116191562886,1.0376631212159269,0.9027773890814927,1.1993243362911299,1.0750659549593151,,0.8441845068489792,0.8064400542948165,0.8349317389099923
2020-03-14,0.9277026545549609,0.8814284273423559,1.332286801985877,0.8899033240062094,1.0005760237736838,,0.8827257407752451,1.2175239505588553,1.138364107713833,1.2068967952689942,1.0301457595654,0.6700424094891088,1.0325098784738365,0.9058407372161237,0.9501045179105452,1.0660376556351543,1.0712880556346305,1.093638801432835,0.9125993885976355,1.1081945703969662,0.9835370365652643,1.1958168736100525,,0.8642284250280835,0.9710208584884386,0.8699138675829143,1.7221986932285869,1.032313734373625,,1.1562993652257907,0.8752370744196859,0.9113159192059013
2020-03-15,0.9277026545549609,0.8814284273423559,1.332286801985877,0.8899033240062094,1.0005760237736838,,0.8827257407752451,1.2175239505588553,1.138364107713833,1.2068967952689942,1.0301457595654,0.6700424094891088,1.0325098784738365,0.9058407372161237,0.9501045179105452,1.0660376556351543,1.0712880556346305,1.093638801432835,0.9125993885976355,1.1081945703969662,0.9835370365652643,1.1958168736100525,,0.8642284250280835,0.9710208584884386,0.8699138675829143,1.7221986932285869,1.032313734373625,,1.1562993652257907,0.8752370744196859,0.9113159192059013
2020-03-16,0.9277026545549609,0.8814284273423559,1.332286801985877,0.8899033240062094,1.0005760237736838,,0.8827257407752451,1.2175239505588553,1.138364107713833,1.2068967952689942,1.0301457595654,0.6700424094891088,1.0325098784738365,0.9058407372161237,0.9501045179105452,1.0660376556351543,1.0712880556346305,1.093638801432835,0.9125993885976355,1.1081945703969662,0.9835370365652643,1.1958168736100525,,0.8642284250280835,0.9710208584884386,0.8699138675829143,1.7221986932285869,1.032313734373625,,1.1562993652257907,0.8752370744196859,0.9113159192059013
2020-03-17,1.002255589698759,0.7692296457367696,1.3360030961026879,0.8098576856805405,0.9038172413498139,,0.8521339720987567,1.3566614653876699,1.125290619677114,1.2082787710292486,1.0061439338371694,0.7242498017722371,1.0685130933346714,0.9742053864079194,1.0747061228849122,1.1667116271161906,1.1670717408632951,1.2050368325870637,0.8174839458168465,1.0216953372164175,1.126822948586203,1.1958298209327378,,0.8320654840884854,1.1088310239230394,0.9648402729269109,1.9682724743046274,1.0328769514327196,,1.3028399784668805,0.799892158068074,0.9747477968239241
2020-03-18,1.1070437701649762,0.8075385607321645,1.0859327800474379,0.9164947959712899,1.006897905445018,,0.9121137159063452,1.367034676124233,1.1835955254036066,1.0190137920258555,0.9930280060419855,0.9095402843438021,1.0218548654734905,0.9823493640682999,1.0992130716482509,1.190699414369226,1.235908013242597,1.2382801863751547,0.8086124043831533,0.9571568793199444,1.1900769759052117,0.7593691247576008,,0.7573444486276337,1.0180677165469492,0.8742138519777225,1.121485582750146,1.1518922815107226,,1.0469697026837474,0.8023271410825659,0.9456241801941822
2020-03-19,1.088313645078993,0.8058396443852079,1.1705944238980246,0.903885328781938,1.0202640102001983,,0.930215836830326,1.4256637933618337,1.1508099040662076,1.0756229404773021,1.017412711523537,0.8957109514753602,1.020807375626938,0.9614684642753226,1.1575641376384824,1.1531453579176567,1.254700540615031,1.251054331275599,0.829615618004578,0.9633133402858229,1.1814910910248395,0.7801336365633377,,0.8102823663409648,1.0721695000022116,0.9209399056904649,1.2389672633143072,1.1253910998436036,,1.079362685432394,0.7656418603090082,0.9560090952252184
2020-03-20,1.083260100440039,0.8397728220507473,0.9742892743348842,0.9194946689124633,1.0713156208015522,,0.9438455333888359,1.364638303126371,1.185833475753478,0.9208856222180034,1.0122346157694597,0.967353746654631,0.9714350815093008,1.007897876231159,1.121106988513225,1.1343995452915003,1.205696583836367,1.2151495590735908,0.8583391797453236,0.9289290151008485,1.1297597078914061,0.6575421155625797,,0.7455490790026058,0.9777222715719569,0.9188179908614286,0.8871499781065133,1.1476075094762928,,0.9942269670797995,0.8478961173127777,0.956570639115477
2020-03-21,1.1278311960976883,0.8947277769970686,0.7970978133560378,0.9781428807920023,1.1178890958901524,,0.9981595237378889,1.216713861223537,1.1546168664650234,0.8692874211892718,1.0215183157159784,0.9873636994201047,0.9273521648852864,1.0461095273179177,1.0751478895931001,1.1949779405452767,1.146782881352608,1.1609777625132651,0.8895170280791171,0.9301910890816745,1.1430658567492933,0.6260766379108698,,0.7146713786828768,0.936237258538922,0.9341057000502261,0.9164760246178679,1.1462876481606057,,0.9041895397569765,0.9754050828365953,1.0145030959557158
2020-03-22,1.1278311960976883,0.8947277769970686,0.7970978133560378,0.9781428807920023,1.1178890958901524,,0.9981595237378889,1.216713861223537,1.1546168664650234,0.8692874211892718,1.0215183157159784,0.9873636994201047,0.9273521648852864,1.0461095273179177,1.0751478895931001,1.1949779405452767,1.146782881352608,1.1609777625132651,0.8895170280791171,0.9301910890816745,1.1430658567492933,0.6260766379108698,,0.7146713786828768,0.936237258538922,0.9341057000502261,0.9164760246178679,1.1462876481606057,,0.9041895397569765,0.9754050828365953,1.0145030959557158
2020-03-23,1.1278311960976883,0.8947277769970686,0.7970978133560378,0.9781428807920023,1.1178890958901524,,0.9981595237378889,1.216713861223537,1.1546168664650234,0.8692874211892718,1.0215183157159784,0.9873636994201047,0.9273521648852864,1.0461095273179177,1.0751478895931001,1.1949779405452767,1.146782881352608,1.1609777625132651,0.8895170280791171,0.9301910890816745,1.1430658567492933,0.6260766379108698,,0.7146713786828768,0.936237258538922,0.9341057000502261,0.9164760246178679,1.1462876481606057,,0.9041895397569765,0.9754050828365953,1.0145030959557158
2020-03-24,1.1065077377523338,0.8775079906185905,0.7687853222359996,0.989414492762849,1.104476080229513,,0.9782802519691205,1.1928345139660061,1.1947575236563475,0.8888601229078686,1.0282886493302588,1.0214578230913216,0.9289391400195424,1.0712414490600681,1.052987769178248,1.1864106363769962,1.1290540585242732,1.1426752177824682,0.8704634794894066,0.9341525957561922,1.1084069909762762,0.6360187854883911,,0.7056705204084871,0.9307133632334335,0.9374016736392005,0.8498295252394301,1.1528421093943322,,0.9226043304331516,0.9714831471670584,0.9883929770028899
2020-03-25,1.031077379692395,0.7906535003400882,0.748363258182712,0.9812252817627753,1.0387883563642724,,0.9172450049561351,1.194862403336033,1.1629603074671198,0.9320666950047928,1.0337939981828042,0.9796529592303825,0.9747514304345688,1.11397712695602,1.041324090629753,1.1874988326187013,1.1690849195324884,1.0700807869355524,0.8746402881907293,0.9818872817743867,1.0174073636669774,0.7651080798921517,,0.749057210161054,0.9703553797650321,0.996265933342274,0.8659558330182173,1.1660224687357275,,0.9571199388851116,1.0063694938443932,0.9532719954651588
2020-03-26,1.0335066839154177,0.7899075605203584,0.7465458599910445,0.9792612516971199,1.0504296634824137,,0.9215754139562037,1.2222466847345022,1.1612715358477488,0.9473513947153539,1.0399275063679676,0.9733178120899626,0.9893953926441086,1.1063155866701007,1.042711956184698,1.1850554908902713,1.1595799299599387,1.061262515181235,0.8696384486888987,0.9792176650446707,1.0222249212158403,0.7659620014310903,,0.7441742983545634,0.9697676303478997,1.003870895658267,0.862047735427921,1.1633672921549012,,0.9547895523465738,0.9996681344290371,0.9541514204703755
2020-03-27,1.0225941354577144,0.8379413699942339,0.7372632890590705,0.9622896846460918,1.0403030767068073,,0.9108516370003186,1.1721727054883384,1.137937568587056,0.9272981586821003,1.0379094270919844,0.9611764055359439,0.9784327410540948,1.106223992630598,1.0412527193301095,1.2036144524045538,1.1212170006647737,1.0604911088159956,0.879472367922824,0.9933401601097381,1.010593971075406,0.7760361079672934,,0.7584188158892103,0.9789560251048435,1.028846485840588,0.7733489185837306,1.163308763513041,,0.877382628624944,0.9885180134644328,0.9156954399089955
2020-03-28,1.0235233704604265,0.8389768141717331,0.7368160149194989,0.9627464016065401,1.0406734735625807,,0.9120420810761086,1.173698888207095,1.1380747229738903,0.9267004470910079,1.036676527416442,0.9626163060085837,0.9753079282643258,1.107675081797789,1.041331362504374,1.2023729462841095,1.1188204060177678,1.0600022573442496,0.8789307966076091,0.9931422582943876,1.0108003281742817,0.7790066119752155,,0.7589792446319091,0.9771315052968886,1.0306252492213193,0.7648877936312684,1.1639132040656786,,0.8761262212854966,0.9899035868727837,0.9163469343862277
2020-03-29,1.0235233704604265,0.8389768141717331,0.7368160149194989,0.9627464016065401,1.0406734735625807,,0.9120420810761086,1.173698888207095,1.1380747229738903,0.9267004470910079,1.036676527416442,0.9626163060085837,0.9753079282643258,1.107675081797789,1.041331362504374,1.2023729462841095,1.1188204060177678,1.0600022573442496,0.8789307966076091,0.9931422582943876,1.0108003281742817,0.7790066119752155,,0.7589792446319091,0.9771315052968886,1.0306252492213193,0.7648877936312684,1.1639132040656786,,0.8761262212854966,0.9899035868727837,0.9163469343862277
2020-03-30,1.0235233704604265,0.8389768141717331,0.7368160149194989,0.9627464016065401,1.0406734735625807,,0.9120420810761086,1.173698888207095,1.1380747229738903,0.9267004470910079,1.036676527416442,0.9626163060085837,0.9753079282643258,1.107675081797789,1.041331362504374,1.2023729462841095,1.1188204060177678,1.0600022573442496,0.8789307966076091,0.9931422582943876,1.0108003281742817,0.7790066119752155,,0.7589792446319091,0.9771315052968886,1.0306252492213193,0.7648877936312684,1.1639132040656786,,0.8761262212854966,0.9899035868727837,0.9163469343862277
2020-03-31,1.0295016753362762,0.8274480408358975,0.7324119711245412,0.9711498172602815,1.0447332267742162,,0.9244970665641528,1.1546979287717565,1.1416762458565133,0.9208529990020898,1.0377222463284164,0.9629237784653308,0.9727588137380205,1.1039168229794307,1.0370221625300824,1.1950613549793632,1.1223800612353227,1.0643106530830417,0.8901456550051204,1.0027226501630209,1.0174793863623315,0.7515214458688743,,0.7480729027565286,0.9660092306374788,1.0217534292475827,0.7335409079110113,1.160361154533725,,0.8902212755054274,0.9873649316200332,0.9290675229514618
2020-04-01,1.0419837822014382,0.8323231342254437,0.7205301769530822,0.9693327767057305,1.0517281629104105,,0.9312133747019726,1.1539267932770259,1.1482770889724947,0.9238126980607019,1.0327924625792704,0.9606597224007499,0.9667702251742972,1.113579467529285,1.045424179022341,1.204372429650865,1.106672789831501,1.0495401679506475,0.8943710085476434,0.9950357823735446,1.0182701960693537,0.7559520088513952,,0.7296733621434698,0.9629304015995838,1.0226880087494596,0.6740868553104852,1.1694142981610456,,0.8557358566552247,0.9882900598242759,0.9288008634199413
2020-04-02,1.0472543981247946,0.8434286177347529,0.7298771108889939,0.9617598680584161,1.048124728910765,,0.928888450288436,1.1626874366399358,1.1242499802730301,0.934051487114961,1.0192025782940093,0.9266509133282101,0.9701253787831429,1.0892347964660811,1.0621274281099884,1.1963937100886066,1.1217299159839098,1.0283178758341003,0.9041533346244796,1.0175335188621448,1.028299813886183,0.7354549704531096,,0.7309313775251555,0.9673438297984955,1.0287771294625683,0.7405686594235499,1.1719984225889726,,0.8568536060723585,0.9843398774718324,0.9170364561201233
2020-04-03,1.055971661073446,0.8448266981420918,0.7288524172172569,0.9611814467639123,1.0512859848684455,,0.9256849258034047,1.1512683591921098,1.1172373140237448,0.9285750983425733,1.016120228702252,0.922215731010577,0.9615583791468754,1.0921016153268766,1.0614977777107406,1.1949074945390263,1.1222946564856306,1.0271955713278926,0.9094660096850451,1.0191460935765453,1.0234963313363425,0.7403163655819739,,0.7438878162558745,0.9615342207756641,1.0189671599479644,0.7918603748875104,1.174831645631308,,0.8617895869408986,0.9920718165895985,0.9207836303242541
2020-04-04,1.05746092045016,0.8543005268809171,0.7417033754074983,0.9607944737610861,1.0514298817240937,,0.9287347975435841,1.1527812210013508,1.1104278701894228,0.9241169351547984,1.0185078259114184,0.9148699923131764,0.9639967115778959,1.0979876979047807,1.0674717971228531,1.1907024375558495,1.1278325497498847,1.0327879690139126,0.9114955411240689,1.0139067324337032,1.0257270815671164,0.7513056244470578,,0.741140182189388,0.9670590139226584,1.0243144823474926,0.7387623156529421,1.174492477708259,,0.8518238788189098,0.9910044509240643,0.9247574750706415
2020-04-05,1.05746092045016,0.8543005268809171,0.7417033754074983,0.9607944737610861,1.0514298817240937,,0.9287347975435841,1.1527812210013508,1.1104278701894228,0.9241169351547984,1.0185078259114184,0.9148699923131764,0.9639967115778959,1.0979876979047807,1.0674717971228531,1.1907024375558495,1.1278325497498847,1.0327879690139126,0.9114955411240689,1.0139067324337032,1.0257270815671164,0.7513056244470578,,0.741140182189388,0.9670590139226584,1.0243144823474926,0.7387623156529421,1.174492477708259,,0.8518238788189098,0.9910044509240643,0.9247574750706415
2020-04-06,1.05746092045016,0.8543005268809171,0.7417033754074983,0.9607944737610861,1.0514298817240937,,0.9287347975435841,1.1527812210013508,1.1104278701894228,0.9241169351547984,1.0185078259114184,0.9148699923131764,0.9639967115778959,1.0979876979047807,1.0674717971228531,1.1907024375558495,1.1278325497498847,1.0327879690139126,0.9114955411240689,1.0139067324337032,1.0257270815671164,0.7513056244470578,,0.741140182189388,0.9670590139226584,1.0243144823474926,0.7387623156529421,1.174492477708259,,0.8518238788189098,0.9910044509240643,0.9247574750706415
2020-04-07,1.055849062884328,0.8694420156289143,0.7875738688093844,0.9816952511058126,1.0433216296508474,,0.9340657906218646,1.1954576044872958,1.0935212488941537,0.9500671649457508,1.0104608649763096,0.8900453214430806,0.9672735930109078,1.104196830415643,1.0947811692025706,1.2109221392086162,1.1462506970073973,1.0407855606039043,0.9025253604814067,0.9964664745960247,1.0357842913669453,0.7374962744451754,,0.7409993629229006,0.9802200887986834,1.0415514485630646,0.7071926760941887,1.1832408367707987,,0.8514237009322421,0.9852857856400125,0.9122648686265572
2020-04-08,1.0589639399123987,0.8677407519189222,0.7898122233224674,0.986547914310615,1.045177947464031,,0.9358848924429916,1.1917867514906264,1.0930068674026263,0.9465974766330365,1.0106340640200864,0.8904311426924868,0.9635544850518293,1.1061449160743126,1.0920963799407137,1.2108191067604073,1.1461836135540402,1.0418803144551823,0.9005758480752348,0.9982714050063132,1.0364043431809447,0.735560380998838,,0.7378903144295599,0.9798047022518556,1.0361969462289253,0.6952279046429592,1.1820837815495098,,0.8487314804012306,0.9887308640241529,0.9148714085859916
2020-04-09,1.0613846153943793,0.8738579880015882,0.8043868081936727,0.9804188380966687,1.046284003501709,,0.9393422184000422,1.2058103387694765,1.0957579046802888,0.9548144655452443,1.0174545866206974,0.8905262689772862,0.9713698641792365,1.0969240249059427,1.1000675371273076,1.2106659409380152,1.1398375163270322,1.0481802043437047,0.9102903515289683,0.9796090885775706,1.0364117667327934,0.756696296102016,,0.7549175559887773,0.9904181268157088,1.0330014190667047,0.7265685775508437,1.1767670454892587,,0.8471408656848267,0.9864033029741516,0.9203797491012912
2020-04-10,1.0560060758982472,0.8716145503712364,0.8065851039366297,0.9702552148508007,1.046624691252137,,0.9313703750294006,1.2079346681772483,1.0913751751483702,0.9675014611706063,1.021287534444721,0.8937162107938521,0.972267487695898,1.1103152248731825,1.0869203505062555,1.200821433645064,1.1344563243657577,1.041306124524972,0.9074586055720992,0.9812915418638788,1.0339285377795258,0.7613977808625917,,0.7576645695806622,0.9887524867283942,1.0268190973693967,0.7789872285988663,1.1677378044832873,,0.8475936307948602,0.9948456188834939,0.9256487993578087
2020-04-11,1.0560060758982472,0.8716145503712364,0.8065851039366297,0.9702552148508007,1.046624691252137,,0.9313703750294006,1.2079346681772483,1.0913751751483702,0.9675014611706063,1.021287534444721,0.8937162107938521,0.972267487695898,1.1103152248731825,1.0869203505062555,1.200821433645064,1.1344563243657577,1.041306124524972,0.9074586055720992,0.9812915418638788,1.0339285377795258,0.7613977808625917,,0.7576645695806622,0.9887524867283942,1.0268190973693967,0.7789872285988663,1.1677378044832873,,0.8475936307948602,0.9948456188834939,0.9256487993578087
2020-04-12,1.0560060758982472,0.8716145503712364,0.8065851039366297,0.9702552148508007,1.046624691252137,,0.9313703750294006,1.2079346681772483,1.0913751751483702,0.9675014611706063,1.021287534444721,0.8937162107938521,0.972267487695898,1.1103152248731825,1.0869203505062555,1.200821433645064,1.1344563243657577,1.041306124524972,0.9074586055720992,0.9812915418638788,1.0339285377795258,0.7613977808625917,,0.7576645695806622,0.9887524867283942,1.0268190973693967,0.7789872285988663,1.1677378044832873,,0.8475936307948602,0.9948456188834939,0.9256487993578087
2020-04-13,1.0560060758982472,0.8716145503712364,0.8065851039366297,0.9702552148508007,1.046624691252137,,0.9313703750294006,1.2079346681772483,1.0913751751483702,0.9675014611706063,1.021287534444721,0.8937162107938521,0.972267487695898,1.1103152248731825,1.0869203505062555,1.200821433645064,1.1344563243657577,1.041306124524972,0.9074586055720992,0.9812915418638788,1.0339285377795258,0.7613977808625917,,0.7576645695806622,0.9887524867283942,1.0268190973693967,0.7789872285988663,1.1677378044832873,,0.8475936307948602,0.9948456188834939,0.9256487993578087
2020-04-14,1.0583695458616795,0.8730793087272825,0.8097015532779981,0.9661938321850141,1.0472776896259952,,0.9279664555942662,1.2114530565588517,1.088526501514346,0.9650700285478927,1.021447428403762,0.8960593527501565,0.9667453641776517,1.111436378290627,1.091371573086324,1.2006524189540955,1.1340617704167093,1.0365809221269606,0.9095616508764771,0.9834167794878024,1.0338725579306027,0.7614419299927909,,0.7576810951156328,0.9887096989749318,1.0255557532010635,0.6796068543380499,1.169871143015371,,0.8468771325327071,0.995521452376153,0.9291517460153627
2020-04-15,1.0543430409552936,0.8753408504227307,0.7992842651977414,0.9715976307568395,1.05264726081256,,0.9251856563432171,1.2036971870889028,1.0881326601850188,0.95601364924839,1.0228531219574843,0.9036725739197883,0.9609258009353484,1.1173481891953572,1.0904776231072908,1.1988535858542178,1.1348317106067243,1.0378465080410417,0.9150405892428752,0.9824185281337847,1.035374072997819,0.7594043976738832,,0.7615616419250785,0.9885536299988098,1.0241077720855045,0.6330194764448669,1.166214021447697,,0.8453773668353819,0.9999356473927771,0.9328759288887545
2020-04-16,1.0500234843092275,0.8758079393555501,0.8217127369865513,0.966364361451622,1.052436599488518,,0.9234938105880616,1.2117458434444914,1.0854245634063986,0.9562221931858405,1.0223100882306337,0.9026012363957958,0.9611121487899158,1.1145282925333424,1.0893218856689622,1.198820893712384,1.139493592860733,1.0376877383445078,0.9183305588185247,0.978877350107804,1.038660783871917,0.760662238460771,,0.7623145785752707,0.9862900145994833,1.0282974209005868,0.6556761796282984,1.1710685228807012,,0.8556180280702778,0.9975063963517808,0.9326997490163552
2020-04-17,1.0500210444470162,0.8758073334054002,0.8217170904637366,0.9663657263237263,1.052435054181661,,0.9234918008592596,1.211746076828463,1.0854271033729292,0.956225585795558,1.0223100770473237,0.9025994848196254,0.9611083921987899,1.1145273911138873,1.0893219984158315,1.198821188176985,1.1394932882904873,1.037685519871143,0.9183303747435634,0.9788773276512254,1.038658728962646,0.7606614037224384,,0.7623142377913134,0.9862908631585129,1.028297156130678,0.6556865770437835,1.171069689906988,,0.8556152019690234,0.997504163889275,0.9326982437619218
2020-04-18,1.0411704482206048,0.8757411091671513,0.8396040975315483,0.9735197121389254,1.0422437461352756,,0.9204087716527112,1.2153195089558035,1.088218297349598,0.9601925899019654,1.0208150248531855,0.8971177450531683,0.9633646317682809,1.1087474607615553,1.091896629136047,1.1916963115572974,1.1396420726099807,1.036410895401947,0.9165365205697743,0.9804070577863807,1.03338925070881,0.7714647284446919,,0.7696471097648159,0.9798550126888702,1.0321266385528693,0.6787005184065915,1.1714692723916689,,0.846636374294715,0.9910834035009208,0.9320745254895108
2020-04-19,1.0411704482206048,0.8757411091671513,0.8396040975315483,0.9735197121389254,1.0422437461352756,,0.9204087716527112,1.2153195089558035,1.088218297349598,0.9601925899019654,1.0208150248531855,0.8971177450531683,0.9633646317682809,1.1087474607615553,1.091896629136047,1.1916963115572974,1.1396420726099807,1.036410895401947,0.9165365205697743,0.9804070577863807,1.03338925070881,0.7714647284446919,,0.7696471097648159,0.9798550126888702,1.0321266385528693,0.6787005184065915,1.1714692723916689,,0.846636374294715,0.9910834035009208,0.9320745254895108
2020-04-20,1.0411704482206048,0.8757411091671513,0.8396040975315483,0.9735197121389254,1.0422437461352756,,0.9204087716527112,1.2153195089558035,1.088218297349598,0.9601925899019654,1.0208150248531855,0.8971177450531683,0.9633646317682809,1.1087474607615553,1.091896629136047,1.1916963115572974,1.1396420726099807,1.036410895401947,0.9165365205697743,0.9804070577863807,1.03338925070881,0.7714647284446919,,0.7696471097648159,0.9798550126888702,1.0321266385528693,0.6787005184065915,1.1714692723916689,,0.846636374294715,0.9910834035009208,0.9320745254895108
2020-04-21,1.048937125122668,0.8783563608364318,0.8389776898990956,0.9880753173516795,1.0429381824991015,,0.9315265274509793,1.2146069509239088,1.0838986109502762,0.9644766174155934,1.0207832830875356,0.9018913159060629,0.9618900365683832,1.109055082700609,1.0940943062358037,1.1860376290219383,1.1363276047106146,1.03584008654505,0.9243271877804022,0.9799451402525216,1.031409806389078,0.7640510044865778,,0.7781520373720553,0.9812142076617436,1.033242242019278,0.7052460461466953,1.1673313804308652,,0.8360700550576716,0.9942866455287475,0.9349432203040013
2020-04-22,1.0442380285290978,0.8767387453381892,0.839523855591279,0.9882076518333305,1.0415710396093754,,0.9311800082962127,1.2132849642091825,1.0863475497211095,0.9643630166316891,1.0203405961073164,0.9033698405399244,0.964283435190233,1.10728501625554,1.0940663497784244,1.1852765240814018,1.1393424705167812,1.037949893624739,0.9227365085713259,0.9789040027016744,1.029184399475495,0.7657576435652828,,0.7819382928839538,0.9805130937491497,1.0346971636310942,0.6884779309783644,1.1641680639892993,,0.8400808432916307,0.9930219266248553,0.9349546007235836
2020-04-23,1.0461343481972538,0.8783504131050901,0.8380467628384304,0.9841064039600745,1.0380388126360722,,0.9311046684411726,1.2166946847955318,1.0850216721195256,0.9659192172418445,1.017348176219228,0.8976526913386478,0.9601375562344452,1.099978059439492,1.0999578706978,1.1816045754704865,1.1424942353787244,1.0358427486906534,0.9226505751253931,0.9850362167065344,1.027610767035579,0.7669687117379064,,0.7817475708886416,0.9800085571878687,1.0351019291101022,0.6936876036641959,1.1623024221715277,,0.8407919985560265,0.9879422600460916,0.9355502480491994
2020-04-24,1.0490746592605795,0.879813757243335,0.8350952379883537,0.9828917962612772,1.0395503518018703,,0.9305802550367476,1.2101127158148233,1.0859947668271797,0.9652480850102546,1.0184686712128834,0.8999141671279904,0.959454295670333,1.0998352873130093,1.1010624538640263,1.1833264483061436,1.1430958346573188,1.037571588234972,0.9231897315716396,0.9866060410478759,1.025663240651845,0.7638085904376138,,0.7818858435802946,0.9809514083758718,1.032636283211774,0.6715325694953008,1.1596704092530394,,0.8395223288549675,0.9888843403403432,0.9354748076637628
2020-04-25,1.0481577271204758,0.8796454481353102,0.8357331345458368,0.9844468599134839,1.0392524763066664,,0.9303712526659089,1.2107995157154874,1.0863746160947647,0.9661864176837645,1.018486132275269,0.9002306632247555,0.9602333652991761,1.0993286141257825,1.1010290326753547,1.1836550087591822,1.1432042712913941,1.0360880317211494,0.9226747572421266,0.9857680719542607,1.0256918783821545,0.766340500759475,,0.7828708194795746,0.9817353746019396,1.0330673988391197,0.6712557846099062,1.1602370430317488,,0.839613895346294,0.9880033304077426,0.9352342039090609
2020-04-26,1.0481577271204758,0.8796454481353102,0.8357331345458368,0.9844468599134839,1.0392524763066664,,0.9303712526659089,1.2107995157154874,1.0863746160947647,0.9661864176837645,1.018486132275269,0.9002306632247555,0.9602333652991761,1.0993286141257825,1.1010290326753547,1.1836550087591822,1.1432042712913941,1.0360880317211494,0.9226747572421266,0.9857680719542607,1.0256918783821545,0.766340500759475,,0.7828708194795746,0.9817353746019396,1.0330673988391197,0.6712557846099062,1.1602370430317488,,0.839613895346294,0.9880033304077426,0.9352342039090609
2020-04-27,1.0481577271204758,0.8796454481353102,0.8357331345458368,0.9844468599134839,1.0392524763066664,,0.9303712526659089,1.2107995157154874,1.0863746160947647,0.9661864176837645,1.018486132275269,0.9002306632247555,0.9602333652991761,1.0993286141257825,1.1010290326753547,1.1836550087591822,1.1432042712913941,1.0360880317211494,0.9226747572421266,0.9857680719542607,1.0256918783821545,0.766340500759475,,0.7828708194795746,0.9817353746019396,1.0330673988391197,0.6712557846099062,1.1602370430317488,,0.839613895346294,0.9880033304077426,0.9352342039090609
2020-04-28,1.0466165495084312,0.8791912554071959,0.8385111355774707,0.984483876738914,1.0386285821459595,,0.9267355852767946,1.2138420081704022,1.0859197145982202,0.9647927161457518,1.0186617990814393,0.899242337422205,0.9619447210781771,1.0967028383753838,1.1040496380927702,1.18369871634193,1.145673169474638,1.037970705850782,0.9224063699352942,0.9863247609159431,1.02542811759216,0.7690669719088985,,0.7833578901563343,0.9829875611307398,1.0322749720177902,0.6675246050491728,1.1602842901926074,,0.8460401419998335,0.9841749254620389,0.9355930252718739
