Date,AIV,AMT,ARE,AVB,BXP,CBRE,CCI,CME,CPT,CSGP,DLR,DOC,EQIX,EQR,ESBA,ESS,EXR,FRT,HPQ,HST,INVH,IRM,KIM,MAA,MAC,O,PLD,PSA,REG,SBAC,SLG,SPG,STT,UDR,VICI,VNO,VTR,WELL,WY
2020-12-12,1.3307592121442442,0.9247336895811191,0.888742772157185,1.1379441101772447,1.3107066165745092,1.2396915523313998,0.8398215444074825,,,,0.757796766376281,1.31231758603088,0.7298015536728027,1.2030712568030675,,1.1516311321078965,0.7554271764921129,1.3855801216146775,,1.3657994758983705,,0.8171148989076447,1.5514265093306339,0.9873889533940524,,1.1555114618560427,0.9714448198594225,0.6826255848626571,1.4507230158860778,0.764237178087149,1.736022003684612,1.6526635370750247,1.0663740778327477,1.2012648190705264,,1.503732770482,1.5971335820316621,1.5109771065689304,1.365772976968567
2020-12-13,1.3307592121442442,0.9247336895811191,0.888742772157185,1.1379441101772447,1.3107066165745092,1.2396915523313998,0.8398215444074825,,,,0.757796766376281,1.31231758603088,0.7298015536728027,1.2030712568030675,,1.1516311321078965,0.7554271764921129,1.3855801216146775,,1.3657994758983705,,0.8171148989076447,1.5514265093306339,0.9873889533940524,,1.1555114618560427,0.9714448198594225,0.6826255848626571,1.4507230158860778,0.764237178087149,1.736022003684612,1.6526635370750247,1.0663740778327477,1.2012648190705264,,1.503732770482,1.5971335820316621,1.5109771065689304,1.365772976968567
2020-12-14,1.3307592121442442,0.9247336895811191,0.888742772157185,1.1379441101772447,1.3107066165745092,1.2396915523313998,0.8398215444074825,,,,0.757796766376281,1.31231758603088,0.7298015536728027,1.2030712568030675,,1.1516311321078965,0.7554271764921129,1.3855801216146775,,1.3657994758983705,,0.8171148989076447,1.5514265093306339,0.9873889533940524,,1.1555114618560427,0.9714448198594225,0.6826255848626571,1.4507230158860778,0.764237178087149,1.736022003684612,1.6526635370750247,1.0663740778327477,1.2012648190705264,,1.503732770482,1.5971335820316621,1.5109771065689304,1.365772976968567
2020-12-15,1.3302229192690684,0.9263524491640869,0.8869666401121221,1.1400537463130918,1.3123175848959305,1.2421098451161523,0.8401233957171289,,,,0.758265917863681,1.3139202013607025,0.7279879523241254,1.205335308851282,,1.1534528468192748,0.7533140823937545,1.3869074863243567,,1.3721547624812036,,0.8200562686910184,1.5545977566487592,0.9861123782578318,,1.152760331341707,0.9709934869989845,0.6749533615275495,1.4494856479963831,0.7640267278011035,1.7364365310124896,1.6519654493938116,1.072017162148199,1.2028081643459367,,1.5058068246528387,1.6009031555428477,1.5125340071672162,1.3610150578926759
2020-12-16,1.4083315887516001,0.9190918077384811,0.8887236315739655,1.1369220391226413,1.3131512962395326,1.2367260774064377,0.8326424848263408,,,,0.754373519107405,1.3217351627976581,0.7254919224690543,1.2073395994703116,,1.1469551322206266,0.7546875048415056,1.4010459587754003,,1.3769367218140391,,0.8132342845003965,1.5708184163549375,0.9860091668652589,,1.1518596383673676,0.9770779723434274,0.6714876842755158,1.4539740716608505,0.7611552582812603,1.7422924380706748,1.6498631002734783,1.0694677013565173,1.2027759727599714,,1.5010076794219092,1.6091457459471936,1.520461251349973,1.3673376237804178
2020-12-17,1.408901985934946,0.9190136396445989,0.8886764826739414,1.1369419591430687,1.3131796685984454,1.2367775363330202,0.8326963691653739,,,,0.7543284950484778,1.3216465657756906,0.7255428745911175,1.2073716084994184,,1.1470116142590643,0.7547266919990916,1.401239805828518,,1.3769928586111304,,0.8133131454645235,1.5709570196097669,0.9860193222952026,,1.1519045333403204,0.9770609207632402,0.6714689794565042,1.4540598228041948,0.7611648519695909,1.7424104565184078,1.6499892386574129,1.0695306779875258,1.2028487236653431,,1.5011093760055823,1.6090566423541321,1.5204112500822675,1.3672887089869505
2020-12-18,1.4043097779524796,0.920676581863677,0.8845076190459034,1.1359769955285575,1.30589246560098,1.2219412295947258,0.8331691145096443,,,,0.764099212784198,1.3168514332046954,0.7348931743977527,1.2058116743016305,,1.1439132909379075,0.7618024891019611,1.394663021440963,,1.3666967244610342,,0.8164806205909676,1.5656983936046862,0.9882657652714681,,1.1447829254329633,0.9776506990794014,0.679384183577765,1.4483092662171284,0.7667015139880835,1.7353290933639192,1.6449960167643851,1.0619182578279271,1.2014168324816812,,1.4960290811350616,1.6067357780113185,1.509945641179317,1.3665481890130717
2020-12-19,1.4076933436030485,0.9136844283684912,0.8840561301403231,1.141746228718874,1.318640483523658,1.2211722506836389,0.8317523906843364,,,,0.7553400516325676,1.316536897874985,0.7297155182381967,1.2133183246547155,,1.1507122465947117,0.7631638584161972,1.3966815466997393,,1.3618414957537748,,0.8107124273134823,1.568944021523396,0.9855775800543621,,1.1476445829469106,0.9826531524601576,0.6822028843193104,1.4536767520931382,0.7693319333903291,1.7390905511609227,1.6535366857208953,1.0519856669707963,1.2106837976417295,,1.5067283653331436,1.5988923047142933,1.5126086277149582,1.3663703282431205
2020-12-20,1.4076933436030485,0.9136844283684912,0.8840561301403231,1.141746228718874,1.318640483523658,1.2211722506836389,0.8317523906843364,,,,0.7553400516325676,1.316536897874985,0.7297155182381967,1.2133183246547155,,1.1507122465947117,0.7631638584161972,1.3966815466997393,,1.3618414957537748,,0.8107124273134823,1.568944021523396,0.9855775800543621,,1.1476445829469106,0.9826531524601576,0.6822028843193104,1.4536767520931382,0.7693319333903291,1.7390905511609227,1.6535366857208953,1.0519856669707963,1.2106837976417295,,1.5067283653331436,1.5988923047142933,1.5126086277149582,1.3663703282431205
2020-12-21,1.4076933436030485,0.9136844283684912,0.8840561301403231,1.141746228718874,1.318640483523658,1.2211722506836389,0.8317523906843364,,,,0.7553400516325676,1.316536897874985,0.7297155182381967,1.2133183246547155,,1.1507122465947117,0.7631638584161972,1.3966815466997393,,1.3618414957537748,,0.8107124273134823,1.568944021523396,0.9855775800543621,,1.1476445829469106,0.9826531524601576,0.6822028843193104,1.4536767520931382,0.7693319333903291,1.7390905511609227,1.6535366857208953,1.0519856669707963,1.2106837976417295,,1.5067283653331436,1.5988923047142933,1.5126086277149582,1.3663703282431205
2020-12-22,1.3815129193789908,0.9132758583483133,0.8829295463844201,1.1393269948942881,1.3218627210937801,1.2229888308964585,0.8303704736811608,,,,0.7514975088889899,1.3177538084465084,0.7300110783290407,1.2085616380715731,,1.1481109729486514,0.7562414532006607,1.401660428176337,,1.3657180544457768,,0.8122590004952212,1.5691683700937655,0.9813844252316719,,1.1428884357257088,0.9825314686248002,0.6807756827074046,1.4545958950907711,0.7692522128016993,1.747635996729441,1.6560643928902332,1.0506998469885251,1.2077819200723245,,1.5069508635853874,1.6075555428227652,1.5154729851664888,1.367091077820307
2020-12-23,1.3901153955632373,0.9127464922856547,0.8829863852492328,1.138405634547802,1.3167756784232505,1.2211209314566627,0.8294506349752445,,,,0.757043600670297,1.3177779066874444,0.7318021253506277,1.2065837802618928,,1.1471299847129277,0.7567709359775413,1.3996127885883858,,1.3606315929638935,,0.8142305575422593,1.5655581980814282,0.9809485607775126,,1.1455555555747658,0.9818626934731284,0.6830109478119616,1.4520260336812219,0.7689786234691895,1.745223131424788,1.6531419931446203,1.0482746842471686,1.2085013075673479,,1.4996226541115814,1.6064793106850386,1.512842796220492,1.364461464279418
2020-12-24,1.392063475530653,0.9142681473749823,0.8846869057924267,1.1386006243687987,1.3136339933461836,1.2169751144371044,0.8289267104512579,,,,0.7588775024880708,1.315423887072561,0.7344121919414878,1.2072192399202362,,1.1484930681394323,0.7616326052681751,1.3948814678163202,,1.3461449912945396,,0.8133140927993646,1.561063825591538,0.9850644494290527,,1.1444827028454474,0.9838196455273408,0.6887336579278706,1.4482042329313234,0.7699287623759378,1.7354480451058036,1.6432922871032092,1.038424618812191,1.2077329407515738,,1.4843816027796446,1.6036083754142454,1.5099603665282044,1.358160384451168
2020-12-25,1.3857753006355147,0.9153876515363422,0.8830693068098261,1.1371128704682238,1.314032492844115,1.213108720697228,0.829702708898186,,,,0.7579915019578546,1.3136078497732258,0.7333618372570817,1.209944424842025,,1.1490847979375107,0.7634963453821698,1.391912174647474,,1.3449406301452045,,0.8110924308388481,1.5583380742587563,0.9870132956479283,,1.1441909973451718,0.9842264609971808,0.6889580751426266,1.4449782122130967,0.7701009069994568,1.7293036466948455,1.6400749969581454,1.0355385870452372,1.2063334731961866,,1.4765559771391992,1.5990789909099419,1.5108691010798434,1.3552499912231897
2020-12-26,1.3857753006355147,0.9153876515363422,0.8830693068098261,1.1371128704682238,1.314032492844115,1.213108720697228,0.829702708898186,,,,0.7579915019578546,1.3136078497732258,0.7333618372570817,1.209944424842025,,1.1490847979375107,0.7634963453821698,1.391912174647474,,1.3449406301452045,,0.8110924308388481,1.5583380742587563,0.9870132956479283,,1.1441909973451718,0.9842264609971808,0.6889580751426266,1.4449782122130967,0.7701009069994568,1.7293036466948455,1.6400749969581454,1.0355385870452372,1.2063334731961866,,1.4765559771391992,1.5990789909099419,1.5108691010798434,1.3552499912231897
2020-12-27,1.3857753006355147,0.9153876515363422,0.8830693068098261,1.1371128704682238,1.314032492844115,1.213108720697228,0.829702708898186,,,,0.7579915019578546,1.3136078497732258,0.7333618372570817,1.209944424842025,,1.1490847979375107,0.7634963453821698,1.391912174647474,,1.3449406301452045,,0.8110924308388481,1.5583380742587563,0.9870132956479283,,1.1441909973451718,0.9842264609971808,0.6889580751426266,1.4449782122130967,0.7701009069994568,1.7293036466948455,1.6400749969581454,1.0355385870452372,1.2063334731961866,,1.4765559771391992,1.5990789909099419,1.5108691010798434,1.3552499912231897
2020-12-28,1.3857753006355147,0.9153876515363422,0.8830693068098261,1.1371128704682238,1.314032492844115,1.213108720697228,0.829702708898186,,,,0.7579915019578546,1.3136078497732258,0.7333618372570817,1.209944424842025,,1.1490847979375107,0.7634963453821698,1.391912174647474,,1.3449406301452045,,0.8110924308388481,1.5583380742587563,0.9870132956479283,,1.1441909973451718,0.9842264609971808,0.6889580751426266,1.4449782122130967,0.7701009069994568,1.7293036466948455,1.6400749969581454,1.0355385870452372,1.2063334731961866,,1.4765559771391992,1.5990789909099419,1.5108691010798434,1.3552499912231897
2020-12-29,1.3868594386882047,0.9166390801565675,0.8830661110907861,1.13916517784953,1.314580293144433,1.2099893692806218,0.8319497476850265,,,,0.7587100234019831,1.3120360938292306,0.7332853753793767,1.21302366708711,,1.151296718725689,0.7601896264531318,1.3893162035939985,,1.3484204916198703,,0.8089653108036899,1.5580078744173746,0.9855522128114814,,1.1447009813954563,0.9847972782571704,0.6875961415762574,1.4437414057318427,0.7697924371219631,1.7326973872444111,1.6395253422523448,1.0342552169550456,1.2087658282962488,,1.47963613356889,1.5960509431748189,1.5049054571130749,1.3505035186145478
2020-12-30,1.390885712402304,0.9150974770565422,0.8824656594017957,1.1421998764422954,1.3173622037952626,1.2118749407115614,0.8308208234049224,,,,0.7582398380377823,1.3107786193147482,0.7320667598515557,1.2154846642991637,,1.1529709806932702,0.7586553286035158,1.390394603714025,,1.3501187457904835,,0.8087694777699459,1.5591509197022049,0.9851004869095088,,1.1459046818765946,0.9840776015325333,0.6879407059843772,1.4436359454080527,0.7681403094556944,1.7324405787036212,1.6438479018304615,1.0329558829789407,1.210305469746539,,1.4840508459386947,1.594854629048973,1.5007846318066547,1.3513773961530842
2020-12-31,1.3930650918608138,0.9141770935419123,0.8825017216913521,1.1439967713537962,1.319120910053895,1.2110910936333106,0.8306921241611459,,,,0.7579484198994312,1.3099419361735023,0.7290926465311203,1.21616072158592,,1.1545695711495436,0.7592037175260798,1.3896016799256408,,1.3516409842689088,,0.8071295845762533,1.5610892152783389,0.9851423667055107,,1.1456636811470975,0.9851441471946935,0.6880321871678875,1.4431458091671165,0.766467613239933,1.7314139024057469,1.6433361151163266,1.0329242932873834,1.21152115855814,,1.4848546610438105,1.5922437829778413,1.500874549827982,1.3513652235666327
2021-01-01,,0.9177643809318253,0.8852120740219969,1.1445746923853855,1.3151583678462209,1.2061191321643012,0.8340993802073866,,,,0.7576496160703311,1.3082201677602474,0.7337652235532568,1.2166113605871494,,1.1506176434454742,0.7591991566238411,1.3837752514895467,,1.344717129992175,,0.8053847154502539,1.5582820795390888,0.9856486031695558,,1.1475763649003692,0.9835936997257358,0.6879080781258673,1.435355923707011,0.774506444552391,1.7330189436863739,1.640726497938041,1.0323151692006924,1.2103181060558832,,1.4879070911269479,1.5889141348248936,1.4981464235475357,1.3419330050768095
2021-01-02,,0.9177643809318253,0.8852120740219969,1.1445746923853855,1.3151583678462209,1.2061191321643012,0.8340993802073866,,,,0.7576496160703311,1.3082201677602474,0.7337652235532568,1.2166113605871494,,1.1506176434454742,0.7591991566238411,1.3837752514895467,,1.344717129992175,,0.8053847154502539,1.5582820795390888,0.9856486031695558,,1.1475763649003692,0.9835936997257358,0.6879080781258673,1.435355923707011,0.774506444552391,1.7330189436863739,1.640726497938041,1.0323151692006924,1.2103181060558832,,1.4879070911269479,1.5889141348248936,1.4981464235475357,1.3419330050768095
2021-01-03,,0.9177643809318253,0.8852120740219969,1.1445746923853855,1.3151583678462209,1.2061191321643012,0.8340993802073866,,,,0.7576496160703311,1.3082201677602474,0.7337652235532568,1.2166113605871494,,1.1506176434454742,0.7591991566238411,1.3837752514895467,,1.344717129992175,,0.8053847154502539,1.5582820795390888,0.9856486031695558,,1.1475763649003692,0.9835936997257358,0.6879080781258673,1.435355923707011,0.774506444552391,1.7330189436863739,1.640726497938041,1.0323151692006924,1.2103181060558832,,1.4879070911269479,1.5889141348248936,1.4981464235475357,1.3419330050768095
2021-01-04,,0.9177643809318253,0.8852120740219969,1.1445746923853855,1.3151583678462209,1.2061191321643012,0.8340993802073866,,,,0.7576496160703311,1.3082201677602474,0.7337652235532568,1.2166113605871494,,1.1506176434454742,0.7591991566238411,1.3837752514895467,,1.344717129992175,,0.8053847154502539,1.5582820795390888,0.9856486031695558,,1.1475763649003692,0.9835936997257358,0.6879080781258673,1.435355923707011,0.774506444552391,1.7330189436863739,1.640726497938041,1.0323151692006924,1.2103181060558832,,1.4879070911269479,1.5889141348248936,1.4981464235475357,1.3419330050768095
2021-01-05,,0.9076666446782188,0.9014363699784637,1.1370050115164358,1.3116657301506502,1.222680225094086,0.8332473397256355,,,,0.7641614183245435,1.3111523655326673,0.7412884297517365,1.2058923575714158,,1.152314490527392,0.7873166141721134,1.3710511235756841,,1.334440650612427,,0.8083089232630226,1.5544824734121743,0.9855852716427908,,1.14774129013802,0.9889983350019287,0.7166561014160514,1.4159183940432125,0.7717176500754009,1.714989037316892,1.6149354497885895,1.003499596397159,1.212862004717301,,1.4532563108713192,1.5821290798516605,1.4973322891194476,1.3189218971750836
2021-01-06,,0.9073504403183263,0.901469185849472,1.1370732600027482,1.3119819518711209,1.2227615058440013,0.8330132014543851,,,,0.7649160500906046,1.3107784596330463,0.7413113336641154,1.2061971946882233,,1.1524630236265592,0.7878968854592171,1.370798505319176,,1.3351145635231816,,0.8079392925982296,1.5542204862830937,0.9855644563618352,,1.14744741660867,0.9888755342519306,0.717236178716374,1.4158456356646987,0.7721740626290381,1.7156395061222782,1.6147356982124759,1.003231395334594,1.2128800491106635,,1.4544861457759428,1.5815536192476363,1.4970229828489905,1.3185098477622066
2021-01-07,,0.911178308992202,0.9085083513809826,1.1312663098371103,1.3082359020943297,1.2184407350216535,0.8370881772583173,,,,0.7653310523246404,1.309062896501024,0.7464878062388558,1.200264967881388,,1.1440190408276072,0.7875661500397726,1.362295460665686,,1.3239987587979807,,0.8078154058169235,1.543645250154578,0.9818183100214198,,1.1479931191543749,0.992279460027586,0.7195815892150272,1.4095094763676925,0.7766244636353572,1.7058892789864983,1.6096065794061805,0.9904375062765234,1.2051970778020944,,1.4475337444829046,1.5769648815984936,1.4883479002163194,1.3168545976032653
2021-01-08,,0.9122870380795336,0.9095728013378779,1.1293678613410216,1.3063489312069152,1.2194087447093345,0.8375739566321319,,,,0.7663567445286028,1.3056278512725386,0.7479200965664567,1.198491308455938,,1.1411893742927977,0.7875145987044436,1.359993675215458,,1.3227740850620777,,0.8064290883402824,1.5433540474192644,0.9812878056719878,,1.1462188373037292,0.9935959865344914,0.7211826458584195,1.4074887814763712,0.7766994675824413,1.7056238450320937,1.6088859020616042,0.9899992266097448,1.2029999585873064,,1.44421353806373,1.574121621966517,1.4855044032475762,1.3172012976870378
2021-01-09,,0.917146472776041,0.9069772840486786,1.128055247816494,1.2999130998921595,1.2206838035458074,0.8382787962073202,,,,0.7632452419788129,1.3023892878813048,0.7526330512281264,1.1958261230683502,,1.1403604861559185,0.795043309157489,1.353509984395319,,1.3174489785775139,,0.8029436886472575,1.5407984996833621,0.9792244101154566,,1.1470084824051971,0.9946530882974969,0.7273031755891667,1.4053838093342985,0.7775250283670383,1.70242510238306,1.607510555042937,0.9820244600379433,1.199701499429056,,1.440907750873996,1.5644770871412619,1.4750056026410914,1.3081187813735642
2021-01-10,,0.917146472776041,0.9069772840486786,1.128055247816494,1.2999130998921595,1.2206838035458074,0.8382787962073202,,,,0.7632452419788129,1.3023892878813048,0.7526330512281264,1.1958261230683502,,1.1403604861559185,0.795043309157489,1.353509984395319,,1.3174489785775139,,0.8029436886472575,1.5407984996833621,0.9792244101154566,,1.1470084824051971,0.9946530882974969,0.7273031755891667,1.4053838093342985,0.7775250283670383,1.70242510238306,1.607510555042937,0.9820244600379433,1.199701499429056,,1.440907750873996,1.5644770871412619,1.4750056026410914,1.3081187813735642
2021-01-11,,0.917146472776041,0.9069772840486786,1.128055247816494,1.2999130998921595,1.2206838035458074,0.8382787962073202,,,,0.7632452419788129,1.3023892878813048,0.7526330512281264,1.1958261230683502,,1.1403604861559185,0.795043309157489,1.353509984395319,,1.3174489785775139,,0.8029436886472575,1.5407984996833621,0.9792244101154566,,1.1470084824051971,0.9946530882974969,0.7273031755891667,1.4053838093342985,0.7775250283670383,1.70242510238306,1.607510555042937,0.9820244600379433,1.199701499429056,,1.440907750873996,1.5644770871412619,1.4750056026410914,1.3081187813735642
2021-01-12,,0.9276052656615493,0.9018984343659736,1.120353655514374,1.289366641025122,1.2131861267625956,0.833360732316775,,,,0.7658666841838223,1.2914233251729386,0.7536868511469909,1.185566937125902,,1.13543385824926,0.7909658043116418,1.3539749015774407,,1.3197309702930022,,0.8068784503308905,1.534967781690074,0.97450798149889,,1.138235476272084,0.9967659940538747,0.7237622093813698,1.4113423371660507,0.7862692736431389,1.6910951682765005,1.6161558088077683,0.9647232988768145,1.1927820341888777,,1.4396882973128644,1.5612933936221158,1.4750438161395105,1.3009222028366034
2021-01-13,,0.927603515264305,0.9017334281496845,1.1203231699371519,1.2899301771407208,1.2134602194001283,0.8328563937557957,,,,0.7659133555676663,1.291522622514562,0.7534273408264027,1.1857774751166041,,1.1355410554342251,0.7910689792243379,1.3547024699187906,,1.3200813169136656,,0.806906627401087,1.5353888426293751,0.9745793364621936,,1.1374262422954322,0.9967567471739404,0.7238593127130118,1.4117628346079247,0.7863706691259668,1.6914030794384645,1.6168508385273646,0.9654746920818172,1.1931136433555816,,1.4401787793655412,1.5615275776658033,1.4749379011657293,1.3004871019861157
2021-01-14,,0.9252336360164408,0.9104082529614622,1.1183484703945656,1.2843024843835797,1.1940324224195749,0.8347685919996826,,,,0.7671371406315464,1.2970455705311128,0.7585194463392727,1.1862024916568086,,1.1360765595918763,0.7850673920460716,1.3538558342512108,,1.3154262108141426,,0.8079264645256986,1.5371479507862362,0.9745622160440737,,1.129439387679178,0.9936097138432453,0.7243922002395271,1.4198201597905877,0.7895271271246338,1.6910229896338607,1.6248679972753395,0.9464953916711815,1.1942906137660128,,1.4397677449379933,1.5651530835294394,1.486766410308993,1.2819834125834326
2021-01-15,,0.9226278781683326,0.907422094034846,1.1186165349224892,1.288427150629435,1.1935689989134457,0.8367121285650158,,,,0.7666717915326187,1.2982471007906848,0.7573725214697572,1.18755430281973,,1.1351446246427728,0.7807029761849474,1.3530986653972006,,1.3170892847912217,,0.8204232642192515,1.5410218204592774,0.9795010617763505,,1.1281681877207261,0.9924659969067021,0.7197431938512846,1.4209362392699876,0.7875301140411433,1.6879840161172381,1.637342201119539,0.9473267307629498,1.1953176255670706,,1.4458793490669566,1.5643726375626514,1.4835826279568456,1.2833796018035835
2021-01-16,,0.9280464898798736,0.9017048232907418,1.121232211904074,1.2805402542353461,1.1935374542814325,0.838669318814038,,,,0.7730984089979218,1.2887122822902972,0.7657785449243465,1.1882266051276502,,1.1333489841410849,0.7834529543824986,1.344148118237196,,1.2923617440154525,,0.8094667671308438,1.528772906727745,0.9837266503548929,,1.1266536562732734,0.9968286663217648,0.7213975994940919,1.4080439068899244,0.7918765179144397,1.6726840273801094,1.6097479765361304,0.9207904146051593,1.1946608421733131,,1.4426630585809819,1.5558852268315744,1.4762518129358666,1.2686304506465718
