,ALB,AMCR,APD,AVY,BALL,CE,CF,CME,CTVA,DD,DOW,ECL,EMN,FCX,FMC,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,STLD,STT,VMC,WRK
2023-12-04,1.5782233716854124,0.9348109993724987,1.0577926989851707,0.9958815608990311,1.1528757576967958,1.5333927204343571,0.6961528422667892,0.135796639218771,0.7788526209857942,0.974277572750562,1.0321729596011726,0.8287093406907439,1.2609419880091908,1.5621713746387231,1.1626594639212322,1.0358173732561178,0.9401017496407669,0.7838903734247805,0.9789351840881859,0.8827276193833751,1.1095239262777683,0.8586662172698982,1.262587681241555,0.8721931696256201,1.0805956600713365,1.3822548062544535,0.9426759253934209,1.2698908365312371,0.9864798544249389,0.8071866142543855,1.046225748098886
2023-12-05,1.6086363305189226,0.9314291455391754,1.0532108285069204,0.9811264899016895,1.1310992772029456,1.51135677920288,0.7231431329664154,0.1339744266428483,0.7908800276119475,0.9712814884273394,1.022503949278445,0.8242587653708406,1.252036653888965,1.5888433477274562,1.14904960063458,1.0288515411405235,0.9230714220077574,0.7884354582848238,0.9828770729503915,0.8796226164800652,1.1184307392854334,0.8655455336442927,1.266675574047451,0.8713519150399041,1.070338583490312,1.3808880334804383,0.9345414203933103,1.2634721435856284,0.9707383931674067,0.8012239255925416,1.0393728309280719
2023-12-06,1.6475976975027449,0.9293547544440184,1.0728933559523708,0.9743081692645417,1.1208857950601905,1.4989625963290492,0.7204211899929244,0.14167161203434872,0.8130315734094945,0.9695975284013284,1.0281594376063532,0.8203513563560568,1.2500433397387654,1.596016627850554,1.1619327793116014,1.0251972237952665,0.9400442568188874,0.7837947097947209,0.9829193886161881,0.8790802834165086,1.132185508586233,0.8708972171316021,1.2573753556924876,0.8814503248926105,1.056095797700711,1.4248635805787648,0.9115433596457904,1.2660279798305054,0.9693435351521806,0.8043592362986406,1.058133312821794
2023-12-07,1.635628675423431,0.9278592928794064,1.0728136903356034,0.9740649689828149,1.1160640137169695,1.4970985562055297,0.7165557401067097,0.14609022721227025,0.810847913963311,0.9698922580895301,1.0287414358425173,0.819799480300867,1.2493709768096166,1.597131949899902,1.1543965929887996,1.0238034598792658,0.9390781869261332,0.7856547474362391,0.9834096587676041,0.878266992355423,1.1305866018590849,0.8715851253315463,1.261737624937596,0.8828152146773196,1.055637299688653,1.4161683220154633,0.9083848729195396,1.2713668528419424,0.9744885540381074,0.8041627471496122,1.0563592075838466
2023-12-08,1.6680938210326932,0.9392210642616091,1.0706238198523461,0.9722632567924754,1.1092525088847247,1.4932358098305722,0.7406939236156859,0.1379808478975138,0.8135085882443159,0.9667576444996234,1.026745816821034,0.8226868644895673,1.2546551236396417,1.5928375539039166,1.1537189418103322,1.0300708299401662,0.9392276358761548,0.7793964078569625,0.97764202310915,0.8804850949246078,1.1409748221516378,0.8686841717467684,1.2599331900940947,0.8787646505058684,1.060719937919298,1.4386080413708646,0.9142808671424122,1.2695203040432865,0.9853237788278053,0.8070642514070392,1.0541035863154369
2023-12-09,1.6739952817575783,0.9384890552306426,1.0712074390518784,0.9671972994217597,1.1093820799849388,1.490184658314116,0.7359145915978365,0.1389426636360935,0.817781795747295,0.9664780235074142,1.0246906315601805,0.8209343340710237,1.252252207633509,1.6067096102296297,1.1565162743790327,1.0281201041875505,0.9380580214589603,0.7803891499996196,0.9779131979845506,0.8819062862878222,1.1378339417511798,0.8625560832126606,1.256145749286724,0.8765122609338776,1.0570874985613312,1.4334754364945204,0.9108703583673111,1.2643298202941387,0.9874939393261412,0.8087354852452353,1.0537564715105365
2023-12-10,1.6739952817575783,0.9384890552306426,1.0712074390518784,0.9671972994217597,1.1093820799849388,1.490184658314116,0.7359145915978365,0.1389426636360935,0.817781795747295,0.9664780235074142,1.0246906315601805,0.8209343340710237,1.252252207633509,1.6067096102296297,1.1565162743790327,1.0281201041875505,0.9380580214589603,0.7803891499996196,0.9779131979845506,0.8819062862878222,1.1378339417511798,0.8625560832126606,1.256145749286724,0.8765122609338776,1.0570874985613312,1.4334754364945204,0.9108703583673111,1.2643298202941387,0.9874939393261412,0.8087354852452353,1.0537564715105365
2023-12-11,1.6739952817575783,0.9384890552306426,1.0712074390518784,0.9671972994217597,1.1093820799849388,1.490184658314116,0.7359145915978365,0.1389426636360935,0.817781795747295,0.9664780235074142,1.0246906315601805,0.8209343340710237,1.252252207633509,1.6067096102296297,1.1565162743790327,1.0281201041875505,0.9380580214589603,0.7803891499996196,0.9779131979845506,0.8819062862878222,1.1378339417511798,0.8625560832126606,1.256145749286724,0.8765122609338776,1.0570874985613312,1.4334754364945204,0.9108703583673111,1.2643298202941387,0.9874939393261412,0.8087354852452353,1.0537564715105365
2023-12-12,1.6612946962326507,0.9289540930825033,1.0700874665521596,0.9659487921646333,1.1046153212562944,1.4871283783089464,0.7236875767371861,0.14944451647194015,0.824423088953207,0.9667021748886578,1.024768427961072,0.8211167143213316,1.2514393680927463,1.5947514732400248,1.152734536590056,1.022201290498689,0.9345294311807528,0.7876246696592435,0.9743522561647252,0.8804683582274846,1.136956799225421,0.8554520840721022,1.2601510992638285,0.876986694479617,1.0602497600319452,1.424517665662561,0.9099446816383358,1.2673508012045192,0.9882130914133256,0.8131581307234271,1.050579137004592
2023-12-13,1.663931558629883,0.9192359300504944,1.0728140935839774,0.9579171549316151,1.0976703221825763,1.4781282513426781,0.7127586118159926,0.1453928598853091,0.8115237897458935,0.960499629313336,1.0171656209794502,0.8196795106786038,1.2426483770879462,1.5839348845195114,1.1405184398883401,1.0177603331366682,0.9192414278104524,0.8083894805904032,0.9654892271365861,0.887061994788306,1.1177271528351598,0.838453422040712,1.2535860916577388,0.862867079246875,1.0550685200625725,1.4118324842326215,0.9122451609641552,1.2587495871968724,0.9886289928303368,0.8152412804626137,1.038675825643552
