,CIK,Tickers,Stock,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930
0,0000012659,HRB,H&R Block Inc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128197260794,0.162650268074,0.190063400273,0.209041831388
1,0000027419,TGT,Target Corp,0.0,0.0,0.0,0.0,2.255422266527,2.334394922444,2.09375938803,2.458761864072,2.704303601499,2.893717619103,3.089762604592,2.691495002068,2.626772667884,3.264593791374,2.796957022009,2.787354060892,2.693603426339,2.394350345961
2,0000029534,DG,Dollar General Corp,0.0,0.0,0.0,0.0,1.826383582552,1.847288384164,1.800253977711,1.247414256018,1.312940387091,1.281167053918,1.318384256057,1.346709109371,1.530944693549,2.162498615953,2.236706605966,2.274790816222,1.646417251858,1.790276413415
3,0000039911,GPS,Gap Inc/The,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090204946463,0.124924255312,0.176723628538,0.166206397583,0.123415879668,0.144957353095,0.125307999539,0.088626530643,0.155965539266,0.16395755094
4,0000046080,HAS,Hasbro Inc,0.177538313426,0.283184838833,0.263889195804,0.214964373382,0.260452247438,0.296911780726,0.34405028971,0.256865373021,0.312765548378,0.295246778159,0.308192727193,0.333113915691,0.354221387639,0.436655224197,0.445431631986,0.538693190973,0.557167624313,0.614233775204
5,0000058492,LEG,Leggett & Platt Inc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152830810902,0.175858308749,0.164694038973,0.174425200106,0.225781877389,0.216897008567,0.207732030326,0.277364396219,0.237318021818
6,0000072333,JWN,Nordstrom Inc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09722161955,0.181783259535,0.158693136909
7,0000078239,PVH,PVH Corp,0.0,0.0,0.0,0.0,0.0,0.0,0.123161416402,0.129637028566,0.180697580966,0.187527812625,0.195286993641,0.203912164284,0.198339518654,0.175241939317,0.158976942885,0.165125087186,0.323204070283,0.288430314272
8,0000106640,WHR,Whirlpool Corp,0.178074010388,0.240621818368,0.254799231061,0.221839553265,0.253325019494,0.24930171466,0.279040481322,0.246528343325,0.341255706552,0.326810228688,0.349292365511,0.375245295026,0.335465647761,0.474517727363,0.375524994277,0.320790135998,0.386576232118,0.443607791166
9,0000320187,NKE,NIKE Inc,3.543280940567,3.84562130529,4.252023188659,4.528478457572,4.846312927903,3.563456806911,4.157071555644,4.152762252242,4.585116434654,4.061331476678,5.080703322579,4.221643648731,4.416090414688,6.39872858711,5.670878279976,6.099748745522,5.23367940921,5.156306434719
10,0000354950,HD,Home Depot Inc/The,9.013681657035,4.32532834113,4.443180785656,8.915938657136,10.3164255978,4.752993718369,8.931173221365,7.558309486397,4.48865547194,8.798938864674,8.745885361325,8.852877840884,8.349440384299,12.23978103269,12.56671865199,12.05014488573,9.876371394496,11.14679202941
11,0000701985,BBWI,Bath & Body Works Inc,0.261655844042,0.254006033897,0.26846205084,0.25766291789,0.316422260997,0.252500803675,0.205834106467,0.297894651556,0.438719555172,0.426664391423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0000745732,ROST,Ross Stores Inc,1.249530415991,1.263166127981,1.199258009204,1.127050957808,1.324494409943,1.0004469936,0.791156858583,0.772881329842,0.969090912208,0.993917983687,1.140607614567,1.158139786967,1.299131022602,1.375906291828,1.412945802681,1.861357109864,1.746027719291,1.755296125241
13,0000764478,BBY,Best Buy Co Inc,0.404290233288,0.442921826002,0.498679134177,0.475338705167,0.528409344764,0.430629903092,0.423128413594,0.475886623228,0.535287242053,0.609272373272,0.661170521396,0.717840120949,0.683367948025,1.062037669699,0.925273960905,0.767996383029,0.828957763791,0.705507819244
14,0000814453,NWL,Newell Brands Inc,0.0,0.0,0.102512037402,0.144386599941,0.161860711163,0.177359288801,0.224642682437,0.196007272705,0.196314813577,0.214319406115,0.264962268553,0.274548855169,0.238223920846,0.268434218294,0.282712070736,0.299401067393,0.303655276001,0.314520979376
15,0000815097,CCL,Carnival Corp,0.498033616059,0.453713943659,0.591371774532,0.313675151268,0.265388772331,0.235424830825,0.225055568935,0.395461868994,0.38752547644,0.510631966964,0.542803718681,0.574435353886,0.478656705994,0.3256687091,0.362832397691,0.312119538265,0.844156741702,0.765672005839
