,AAP,ABNB,AMZN,APTV,AZO,BBWI,BBY,BKNG,BWA,CCL,CMG,CPRI,CZR,DG,DLTR,DPZ,DRI,EBAY,ETSY,EXPE,F,GFF,GM,GPC,GPS,GRMN,HAS,HBI,HD,HLT,HOG,HPTO,HRB,JWN,KMX,KSS,LEG,LEN,LKQ,LOW,LULU,LVS,M,MAR,MCD,MGM,MHK,NCLH,NKE,NVR,NWL,ORLY,PENN,PHM,POOL,PVH,RCL,RL,ROST,SBUX,STT,TGT,TJX,TPR,TSCO,TSLA,UAA,ULTA,VFC,WHR,WYNN,YUM,YUMC
2020-05-23,1.100069568345459,,0.6490945385431044,1.6470907983849592,0.9900836139757959,,1.2840884419266367,1.0831906910361064,1.11737128760568,2.1670205462770493,1.0516453315336325,2.0872332935532207,,0.4793845866005387,0.8695514037387956,,1.9349624696590448,0.5996237824184952,,1.4812048444458643,1.1882905677771811,1.5512814445383936,1.425135920505294,1.2167936993523956,1.686665227836711,0.8825849051700703,1.190336273190866,1.1072364544722044,1.196677746765852,1.0342499401231255,1.6626534197263378,1.910253167693805,1.209696494774486,1.615238681867093,1.3124187173778716,1.6424664617953797,1.6167710625846101,1.4504743963467677,1.5274912750675353,1.3236959904847956,,1.228706854590819,1.4413608080083107,1.2284953025675558,1.0649870898554858,2.1067943716174367,1.4562545758178769,2.3203726777966716,1.0044636993231326,1.3154004299717117,1.2135566454883546,1.0268800121860235,,1.5037792472310119,,1.9337574634801906,2.0672736620718615,1.1329357662816602,1.297277729430053,1.1694174389591776,1.3194879951668448,0.7049930794281735,1.2189754396483565,1.8398860759769275,0.7160133959682914,,1.3911893806936606,1.4974057696191982,1.2313970876684297,1.4144971197918066,1.7753441655398359,1.048015534155568,0.5326018436832706
2020-05-24,1.100069568345459,,0.6490945385431044,1.6470907983849592,0.9900836139757959,,1.2840884419266367,1.0831906910361064,1.11737128760568,2.1670205462770493,1.0516453315336325,2.0872332935532207,,0.4793845866005387,0.8695514037387956,,1.9349624696590448,0.5996237824184952,,1.4812048444458643,1.1882905677771811,1.5512814445383936,1.425135920505294,1.2167936993523956,1.686665227836711,0.8825849051700703,1.190336273190866,1.1072364544722044,1.196677746765852,1.0342499401231255,1.6626534197263378,1.910253167693805,1.209696494774486,1.615238681867093,1.3124187173778716,1.6424664617953797,1.6167710625846101,1.4504743963467677,1.5274912750675353,1.3236959904847956,,1.228706854590819,1.4413608080083107,1.2284953025675558,1.0649870898554858,2.1067943716174367,1.4562545758178769,2.3203726777966716,1.0044636993231326,1.3154004299717117,1.2135566454883546,1.0268800121860235,,1.5037792472310119,,1.9337574634801906,2.0672736620718615,1.1329357662816602,1.297277729430053,1.1694174389591776,1.3194879951668448,0.7049930794281735,1.2189754396483565,1.8398860759769275,0.7160133959682914,,1.3911893806936606,1.4974057696191982,1.2313970876684297,1.4144971197918066,1.7753441655398359,1.048015534155568,0.5326018436832706
2020-05-25,1.100069568345459,,0.6490945385431044,1.6470907983849592,0.9900836139757959,,1.2840884419266367,1.0831906910361064,1.11737128760568,2.1670205462770493,1.0516453315336325,2.0872332935532207,,0.4793845866005387,0.8695514037387956,,1.9349624696590448,0.5996237824184952,,1.4812048444458643,1.1882905677771811,1.5512814445383936,1.425135920505294,1.2167936993523956,1.686665227836711,0.8825849051700703,1.190336273190866,1.1072364544722044,1.196677746765852,1.0342499401231255,1.6626534197263378,1.910253167693805,1.209696494774486,1.615238681867093,1.3124187173778716,1.6424664617953797,1.6167710625846101,1.4504743963467677,1.5274912750675353,1.3236959904847956,,1.228706854590819,1.4413608080083107,1.2284953025675558,1.0649870898554858,2.1067943716174367,1.4562545758178769,2.3203726777966716,1.0044636993231326,1.3154004299717117,1.2135566454883546,1.0268800121860235,,1.5037792472310119,,1.9337574634801906,2.0672736620718615,1.1329357662816602,1.297277729430053,1.1694174389591776,1.3194879951668448,0.7049930794281735,1.2189754396483565,1.8398860759769275,0.7160133959682914,,1.3911893806936606,1.4974057696191982,1.2313970876684297,1.4144971197918066,1.7753441655398359,1.048015534155568,0.5326018436832706
2020-05-26,1.100069568345459,,0.6490945385431044,1.6470907983849592,0.9900836139757959,,1.2840884419266367,1.0831906910361064,1.11737128760568,2.1670205462770493,1.0516453315336325,2.0872332935532207,,0.4793845866005387,0.8695514037387956,,1.9349624696590448,0.5996237824184952,,1.4812048444458643,1.1882905677771811,1.5512814445383936,1.425135920505294,1.2167936993523956,1.686665227836711,0.8825849051700703,1.190336273190866,1.1072364544722044,1.196677746765852,1.0342499401231255,1.6626534197263378,1.910253167693805,1.209696494774486,1.615238681867093,1.3124187173778716,1.6424664617953797,1.6167710625846101,1.4504743963467677,1.5274912750675353,1.3236959904847956,,1.228706854590819,1.4413608080083107,1.2284953025675558,1.0649870898554858,2.1067943716174367,1.4562545758178769,2.3203726777966716,1.0044636993231326,1.3154004299717117,1.2135566454883546,1.0268800121860235,,1.5037792472310119,,1.9337574634801906,2.0672736620718615,1.1329357662816602,1.297277729430053,1.1694174389591776,1.3194879951668448,0.7049930794281735,1.2189754396483565,1.8398860759769275,0.7160133959682914,,1.3911893806936606,1.4974057696191982,1.2313970876684297,1.4144971197918066,1.7753441655398359,1.048015534155568,0.5326018436832706
2020-05-27,1.0996922423465871,,0.6444849111748352,1.6538518526041222,0.9860731660139544,,1.2872671370420579,1.0968544932931736,1.1273831137458596,2.191338708180675,1.0374959684588698,2.1128173840335736,,0.47909817965956136,0.8771002316466943,,1.9370768179578068,0.596294242496235,,1.4913760779054257,1.1926086091263886,1.5557069878469607,1.433549804971806,1.2289941370809034,1.703038381743312,0.8873872549319364,1.2084069759782508,1.1322509489359511,1.1923322186277228,1.0410331892158429,1.660230969030778,1.8990450047165723,1.2149573452168332,1.6286722347111922,1.3184619502928598,1.6657983719798923,1.6249991858771087,1.4513427501070912,1.5385070625538033,1.3208755591312258,,1.2404878954625242,1.4837336987075087,1.234757734982185,1.0615253892867011,2.12673956558169,1.481832858201547,2.350946992201241,1.0081357590783482,1.316789033392866,1.2244377724512099,1.0190899263808033,,1.5055200835058224,,1.9594682927255034,2.0973957759170663,1.1585293937344823,1.2942582893565102,1.165350484460139,1.3383025269016169,0.6968852073052071,1.2231032588945034,1.8473526638195679,0.7113143845954283,,1.4033904391042027,1.5114832348381524,1.2461311140650233,1.4212383650343028,1.7901850821014647,1.0463671119480558,0.5389804066831502
2020-05-28,1.106932601276339,,0.6397260358012704,1.6531418316059188,0.9913790659540753,,1.2798371876678403,1.0842312847313136,1.1311496804935197,2.198297446478593,1.0247813014460811,2.127768568074255,,0.4868543736984126,0.8806275040716677,,1.9391473676323445,0.5980575820012886,,1.4807057473194385,1.1964986170706868,1.57104909523292,1.4310119670664099,1.2398971817797368,1.746053356549353,0.8880189970189554,1.2062558931779204,1.1428483924759285,1.1920797865142632,1.0413065148040448,1.653582973457479,1.886411109611514,1.215730735640447,1.6682935968822052,1.3249418553074654,1.6988736319103799,1.6361833760947961,1.4583420169861314,1.5448450733665735,1.3241556674442738,,1.2404805547000208,1.531666612563868,1.238152004128822,1.0610651753280707,2.1243938206212953,1.4927585430826578,2.367516804602396,1.0125229187840756,1.3223404633568199,1.2360944503797777,1.025394119529687,,1.515161975449853,,1.9731491653249016,2.1142657438170174,1.151895015852586,1.2939317063841984,1.163049785859572,1.3494996574761244,0.6988995978514898,1.2173877484663553,1.8513010507037189,0.7285508882600382,,1.4206742736302411,1.5201648237056282,1.2516994438144533,1.4225161476038768,1.7888235003100452,1.0485161580068212,0.5364821579110247
2020-05-29,1.1091675477687333,,0.6391732761934774,1.6603797587523812,0.9920669807009022,,1.283976727597274,1.0878177936774795,1.1309565065388585,2.208751385166635,1.0211653594540513,2.140418224409547,,0.48964714715318003,0.8514956140341607,,1.9392382178778633,0.5963395289211234,,1.4842239271496227,1.1995581816074519,1.58134598623298,1.4359483297401319,1.2441641046433394,1.7620987749343016,0.8782447977160514,1.202084259166481,1.161651548097363,1.1909581359957446,1.045177703537822,1.661410268059687,1.8928940023898857,1.2210846701462708,1.6806419655523852,1.3227708000916103,1.7157756369288448,1.6424971284099612,1.4716804245203985,1.545839722739897,1.32054330410757,,1.2474894150032523,1.543749994699202,1.2491982340165046,1.0566518938820237,2.129212848427332,1.5027938752700096,2.3800591575260066,1.0130429981551903,1.3274965909605203,1.241760598137054,1.0237538416680798,,1.5239493786286906,,1.9853685553278773,2.118930686433294,1.150830841765625,1.2858464802875742,1.1597939051049768,1.3523436437242529,0.6950977566519517,1.2189358588995045,1.866164016761829,0.7284971009257413,,1.4290501036005416,1.523510337154137,1.2602557903553382,1.4319324339076642,1.7933088569973443,1.0426256099014983,0.5385689907975554
2020-05-30,1.109269517177296,,0.6397503386953327,1.6611443879044725,0.9919008488219644,,1.2847225650719258,1.087425761684062,1.1311038104708437,2.208076167253085,1.0213004468718037,2.13668134722052,,0.4912488210314925,0.8514233602328973,,1.9375532168413674,0.59761676619493,,1.4844433609545618,1.198427659768876,1.5797178489683483,1.43448292500999,1.2435384529975684,1.7588170423768625,0.8777415193331665,1.2020024372127462,1.1600600412985491,1.1913315098361419,1.0443594053170244,1.6573340747625946,1.8920320160369537,1.220289858946521,1.675798801772135,1.3222203777385406,1.7137449872158217,1.6402300096902314,1.4715913257600446,1.545216243067181,1.3210284707681366,,1.2468158692523668,1.5407005703602534,1.247604662852621,1.0562489170922205,2.128842643265001,1.502653574834343,2.378742638008298,1.0130268720373783,1.3273307849648823,1.2402636170638774,1.0240141032709138,,1.5231471373664482,,1.9816215096113095,2.1188256770905403,1.148305385411711,1.2850937359043484,1.1593362927636575,1.3511178733686888,0.6963782140326109,1.2177071105391815,1.8648368352278681,0.7293977040781775,,1.427607484790105,1.5234051047246402,1.2581867842943264,1.431780227746688,1.7931510512051803,1.0419527133815984,0.540407245307901
2020-05-31,1.109269517177296,,0.6397503386953327,1.6611443879044725,0.9919008488219644,,1.2847225650719258,1.087425761684062,1.1311038104708437,2.208076167253085,1.0213004468718037,2.13668134722052,,0.4912488210314925,0.8514233602328973,,1.9375532168413674,0.59761676619493,,1.4844433609545618,1.198427659768876,1.5797178489683483,1.43448292500999,1.2435384529975684,1.7588170423768625,0.8777415193331665,1.2020024372127462,1.1600600412985491,1.1913315098361419,1.0443594053170244,1.6573340747625946,1.8920320160369537,1.220289858946521,1.675798801772135,1.3222203777385406,1.7137449872158217,1.6402300096902314,1.4715913257600446,1.545216243067181,1.3210284707681366,,1.2468158692523668,1.5407005703602534,1.247604662852621,1.0562489170922205,2.128842643265001,1.502653574834343,2.378742638008298,1.0130268720373783,1.3273307849648823,1.2402636170638774,1.0240141032709138,,1.5231471373664482,,1.9816215096113095,2.1188256770905403,1.148305385411711,1.2850937359043484,1.1593362927636575,1.3511178733686888,0.6963782140326109,1.2177071105391815,1.8648368352278681,0.7293977040781775,,1.427607484790105,1.5234051047246402,1.2581867842943264,1.431780227746688,1.7931510512051803,1.0419527133815984,0.540407245307901
2020-06-01,1.109269517177296,,0.6397503386953327,1.6611443879044725,0.9919008488219644,,1.2847225650719258,1.087425761684062,1.1311038104708437,2.208076167253085,1.0213004468718037,2.13668134722052,,0.4912488210314925,0.8514233602328973,,1.9375532168413674,0.59761676619493,,1.4844433609545618,1.198427659768876,1.5797178489683483,1.43448292500999,1.2435384529975684,1.7588170423768625,0.8777415193331665,1.2020024372127462,1.1600600412985491,1.1913315098361419,1.0443594053170244,1.6573340747625946,1.8920320160369537,1.220289858946521,1.675798801772135,1.3222203777385406,1.7137449872158217,1.6402300096902314,1.4715913257600446,1.545216243067181,1.3210284707681366,,1.2468158692523668,1.5407005703602534,1.247604662852621,1.0562489170922205,2.128842643265001,1.502653574834343,2.378742638008298,1.0130268720373783,1.3273307849648823,1.2402636170638774,1.0240141032709138,,1.5231471373664482,,1.9816215096113095,2.1188256770905403,1.148305385411711,1.2850937359043484,1.1593362927636575,1.3511178733686888,0.6963782140326109,1.2177071105391815,1.8648368352278681,0.7293977040781775,,1.427607484790105,1.5234051047246402,1.2581867842943264,1.431780227746688,1.7931510512051803,1.0419527133815984,0.540407245307901
2020-06-02,1.1082255454238603,,0.6403311721470356,1.6613613798337046,0.9892323284107334,,1.281839529460836,1.0888209621338534,1.1346574044426083,2.2154982748628456,1.025971798264978,2.151317551992682,,0.49029613306705455,0.8476967954533219,,1.9378762472142081,0.5954077239859936,,1.4880035104802098,1.201212329803096,1.5800820709040528,1.4387193058941237,1.2443424245927521,1.7730922739569182,0.8770994116216622,1.1989161971886273,1.1651247671098846,1.188871198201385,1.0478902055945738,1.6649568576377363,1.870384367495811,1.222052201903052,1.6784044056153942,1.3236702800699587,1.723266860489564,1.6440278946322457,1.4686097704004282,1.5462665053771014,1.3178243304210846,,1.2486534404085632,1.539487680438251,1.2569856584101449,1.0557582778016896,2.131474417096825,1.5006660906805331,2.391221556004216,1.0129848759442732,1.3247979059643777,1.2422708405970564,1.0226804647230017,,1.5225818647687122,,1.986372606826584,2.126783586333205,1.1493761344435562,1.2837915316036386,1.1584584878505844,1.3527056797317913,0.6918607489404616,1.217706798866304,1.8692120548393425,0.7288131729874303,,1.4349142643574702,1.5183914028719834,1.2620107423144802,1.4322031130007578,1.796537499097513,1.0419012251572015,0.5416120061196479
2020-06-03,1.1067438869722181,,0.6394783547352731,1.664623198176083,0.9867331164993679,,1.285487304952591,1.086504528209741,1.1360834238452042,2.214114330805296,1.025887273417904,2.1543383090354316,,0.4897218619228571,0.8476600679045485,,1.9356602573089923,0.5967368779038568,,1.4893415162117645,1.200841136474074,1.5859015100071656,1.4395649483422357,1.2432216079701697,1.7813258859890968,0.8788203658374522,1.199031894563716,1.1694477517604562,1.1903104867101562,1.0495338489329398,1.6682370992302007,1.886895177457527,1.219385463686176,1.686440890123453,1.3248878088732927,1.7240476516583578,1.6449231669089939,1.4670252222927564,1.5453439469573833,1.3188584750446992,,1.2442326624074094,1.5503325261249155,1.2566099577565493,1.0548332850252826,2.1322810459542922,1.5046750779821294,2.38974744730534,1.0133722391579005,1.3258321138411022,1.2448685810938431,1.022193878353127,,1.522489117514841,,1.9900520584421015,2.1254653972227793,1.1512246723097272,1.284628706925764,1.1564067773108226,1.3522733829231308,0.6903082133152054,1.2189041967853562,1.8704864161554247,0.7288733262669073,,1.436045326633933,1.5179513342866227,1.2638176185743937,1.43522152409469,1.7912596692695135,1.0432548044312238,0.5425138320484638
2020-06-04,1.106611744628755,,0.6359470780682948,1.669139041116954,0.9876782985516195,,1.2844222224059065,1.0937573229412176,1.1330319344575872,2.2093613210503658,1.0163795141701455,2.150035709965571,,0.4829997116313087,0.8347052145946295,,1.956044231894899,0.5957974299017673,,1.499147907718153,1.209811687509106,1.587158488945817,1.4503920486764788,1.2518833162810379,1.809421043909049,0.8846283341336065,1.2090690207953103,1.201420434724953,1.1828080306037718,1.053010523323682,1.6685633329352978,1.8718300518054463,1.2293700484155552,1.706831780805562,1.3261934560090818,1.7424952892584624,1.6621638149550635,1.4750145938977157,1.5580368229726753,1.3126844879462043,,1.263623807386722,1.5827738008163057,1.2637425561471571,1.0583859869671508,2.1556297565098403,1.520314560111117,2.3872638865311955,1.0177005835940645,1.3335914464699032,1.2637171477275524,1.0170193826943938,,1.5245694532512024,,2.0133669818160342,2.1251669968870077,1.1701414518840891,1.2815104487337858,1.1571199870077895,1.3599134611909773,0.6935866123451918,1.2170895258510983,1.8862865014182504,0.721615146821996,,1.45857563645527,1.5235403133672003,1.281635779237547,1.4317898280064216,1.8162484400479328,1.0452521482466108,0.5488529225101242
