,AAL,ADP,ALK,ALLE,AME,AOS,AXON,BA,BLDR,BR,CARR,CAT,CHRW,CME,CMI,CPRT,CSGP,CSWC,CSX,CTAS,DAL,DAY,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FBIN,FDX,FLS,FTV,GD,GE,GEHC,GLBS,GNGYF,GNRC,GWW,HII,HON,HSBC,HUBB,HWM,IEX,IR,ITW,J,JBHT,JCI,KHC,LDOS,LHX,LMT,LUV,MAS,MMM,NDSN,NOC,NSC,ODFL,OTIS,PAYC,PAYX,PCAR,PH,PNR,PWR,RHI,ROK,ROL,ROP,RSG,RTX,SNA,SPGI,STT,SWK,TDG,TDY,TT,TXT,UAL,UBER,UNP,UPS,URI,VLTO,VRSK,WAB,WM,XYLO
2019-10-11,1.3206150841664905,,0.8948348748164369,0.7851326524612068,1.064962644300794,0.951920412568463,,0.9538107794858348,,,,1.2763682620989152,0.849344301417718,,1.2014177863157776,0.7719641498495229,,,1.0430273404629054,0.7180262036234712,0.8838930315298347,,1.2667087327182682,1.109097765393285,0.7354538786210953,1.2246508814872972,1.2423610988594727,1.055436161643612,1.2215465325224597,1.1351663610550093,1.3352415839714078,1.4984114471348788,1.0649847360629534,0.8900057682254009,1.2893689964866275,,1.470421819816547,-0.05548209684834423,,1.024101469711788,0.9762831158985031,0.9529402012386102,0.6091824441390873,,0.9861788187523994,0.9582357186240567,,1.19422402343534,0.9044362497215173,1.0565503741790572,0.7697879044045428,0.4383407831729797,,0.5407292590992185,0.6571275818235143,0.8837287139283231,1.0748729573049702,1.060425969475512,,0.7144275203382,1.0826604954669279,,,,,1.1608225591162404,1.4127619711717447,1.2134563663984053,1.074957270522781,1.1104715900078452,1.3079946998167835,0.6392284715454771,0.9393282285124587,0.3203631508039646,1.077586819172934,1.028202812791498,,1.1369323045481274,1.5149361476801728,0.9859826884738844,,0.9697894264953657,1.427945501680003,0.9395522444740825,,1.1346538974643163,1.0417160737053284,1.8981999741764153,,0.566092019022101,1.2916633746411665,0.3780585174486314,0.8818447774155413
2019-10-12,1.2922394600795308,,0.896751964617233,0.7724501087782596,1.0414223390124235,0.981813278339842,,0.94082449492174,,,,1.3146277093237184,0.8408523102567262,,1.224159342248041,0.7513071294510767,,,1.0637205529083877,0.7025737017567607,0.852389064819238,,1.2569316129182269,1.1166424350996993,0.7392352986459765,1.2369701799126223,1.2620774387811031,1.0747536037319108,1.4687441833696666,1.126216328679332,1.3457050569293634,1.5226924573191094,1.0981715581609786,0.8900407909984679,1.319847673631817,,1.4589905952894893,-0.05264129366847638,,1.0866410553331716,0.971261949683081,0.9497150256070174,0.649728398346855,,0.9807311245969186,0.964246005834597,,1.2078937619088537,0.9150886555448744,1.0653507850879638,0.781614354973171,0.4359934268882892,,0.5136536570934611,0.6112807284699795,0.8633243920854614,1.0782155049789741,1.0929581167267142,,0.6601356971903352,1.1123053787853816,,,,,1.1684055498525519,1.4551974822169493,1.233046854110251,1.0834522632456844,1.1185973198077446,1.3678653818083881,0.6363843960414117,0.9218857118569611,0.3000334011808686,1.0709514222313277,1.0322817980901318,,1.156947012008129,1.5417719956567957,0.9976094952329552,,0.9583579639983405,1.4333752220035807,0.906126071237114,,1.1599583335065327,1.0188206595396818,1.9147659941602055,,0.5385755885900826,1.2952870745026206,0.3490962254971363,0.785419324962007
2019-10-13,1.2922394600795308,,0.896751964617233,0.7724501087782596,1.0414223390124235,0.981813278339842,,0.94082449492174,,,,1.3146277093237184,0.8408523102567262,,1.224159342248041,0.7513071294510767,,,1.0637205529083877,0.7025737017567607,0.852389064819238,,1.2569316129182269,1.1166424350996993,0.7392352986459765,1.2369701799126223,1.2620774387811031,1.0747536037319108,1.4687441833696666,1.126216328679332,1.3457050569293634,1.5226924573191094,1.0981715581609786,0.8900407909984679,1.319847673631817,,1.4589905952894893,-0.05264129366847638,,1.0866410553331716,0.971261949683081,0.9497150256070174,0.649728398346855,,0.9807311245969186,0.964246005834597,,1.2078937619088537,0.9150886555448744,1.0653507850879638,0.781614354973171,0.4359934268882892,,0.5136536570934611,0.6112807284699795,0.8633243920854614,1.0782155049789741,1.0929581167267142,,0.6601356971903352,1.1123053787853816,,,,,1.1684055498525519,1.4551974822169493,1.233046854110251,1.0834522632456844,1.1185973198077446,1.3678653818083881,0.6363843960414117,0.9218857118569611,0.3000334011808686,1.0709514222313277,1.0322817980901318,,1.156947012008129,1.5417719956567957,0.9976094952329552,,0.9583579639983405,1.4333752220035807,0.906126071237114,,1.1599583335065327,1.0188206595396818,1.9147659941602055,,0.5385755885900826,1.2952870745026206,0.3490962254971363,0.785419324962007
2019-10-14,1.2922394600795308,,0.896751964617233,0.7724501087782596,1.0414223390124235,0.981813278339842,,0.94082449492174,,,,1.3146277093237184,0.8408523102567262,,1.224159342248041,0.7513071294510767,,,1.0637205529083877,0.7025737017567607,0.852389064819238,,1.2569316129182269,1.1166424350996993,0.7392352986459765,1.2369701799126223,1.2620774387811031,1.0747536037319108,1.4687441833696666,1.126216328679332,1.3457050569293634,1.5226924573191094,1.0981715581609786,0.8900407909984679,1.319847673631817,,1.4589905952894893,-0.05264129366847638,,1.0866410553331716,0.971261949683081,0.9497150256070174,0.649728398346855,,0.9807311245969186,0.964246005834597,,1.2078937619088537,0.9150886555448744,1.0653507850879638,0.781614354973171,0.4359934268882892,,0.5136536570934611,0.6112807284699795,0.8633243920854614,1.0782155049789741,1.0929581167267142,,0.6601356971903352,1.1123053787853816,,,,,1.1684055498525519,1.4551974822169493,1.233046854110251,1.0834522632456844,1.1185973198077446,1.3678653818083881,0.6363843960414117,0.9218857118569611,0.3000334011808686,1.0709514222313277,1.0322817980901318,,1.156947012008129,1.5417719956567957,0.9976094952329552,,0.9583579639983405,1.4333752220035807,0.906126071237114,,1.1599583335065327,1.0188206595396818,1.9147659941602055,,0.5385755885900826,1.2952870745026206,0.3490962254971363,0.785419324962007
2019-10-15,1.2894566527237696,,0.8960847520627941,0.7742612702369047,1.0414122313406624,0.9825210992210234,,0.9414706522475685,,,,1.3140790514665006,0.8403323632668716,,1.222434655618778,0.7505355574519983,,,1.0646734741711086,0.703881758995811,0.8517300592869417,,1.259021062890757,1.1193458281094215,0.7400074671952074,1.2359859843088006,1.2628398763607862,1.0752625613835822,1.4737349434468745,1.1278330312051208,1.3430213658916368,1.524666029380206,1.097434513785845,0.8902384490290123,1.3209952582729074,,1.4446583655344467,-0.05275318583794491,,1.0857488198458063,0.9700905208854375,0.9500003307423917,0.6491791000511704,,0.977522444344729,0.966618692267652,,1.2082519478695009,0.9161134226593667,1.0664937098292304,0.7837774268786964,0.43363465570762266,,0.5159730577004701,0.6105952929800202,0.8625795872114849,1.0794752229608557,1.0890884645364025,,0.6576906287021179,1.1117386027031466,,,,,1.16680657409189,1.456066783916807,1.233507601963832,1.0830849118919519,1.1177755190825296,1.367246358108351,0.6367127005832847,0.9237617454713074,0.3006432798748465,1.0709290148221091,1.0298527776894655,,1.1571365350581024,1.5403789396857308,0.999915236457028,,0.9580246016797521,1.4297375225048992,0.9061840757899038,,1.1617837689592825,1.0187586885645812,1.913340790835468,,0.5408334664345883,1.2943820913764106,0.34944237460983507,0.7856982189859385
2019-10-16,1.2995485135383233,,0.9025059233765724,0.7790998780009648,1.0408547877717507,0.9876261759884196,,0.9317374593590956,,,,1.3212636595726508,0.8353179406672168,,1.2263871484015487,0.7456614791022321,,,1.0652061599431508,0.7081935119267083,0.8560196116085932,,1.2668751822123885,1.113361651008894,0.7431205412111802,1.2342174104481733,1.2666443846014506,1.079246433839402,1.471938611845951,1.132311196209461,1.3517814451693528,1.531289662272558,1.1080904640476852,0.8826559868701065,1.3279196148647952,,1.4054357905831438,-0.05200549592287739,,1.0819876700972209,0.9671281386452529,0.9475481626042926,0.6523209013504947,,0.9977339106735965,0.9688976102517751,,1.2095626222022895,0.9195803915188276,1.0729986924816062,0.7782243353227055,0.4366267610731879,,0.5084816651738128,0.6067390541579125,0.8592442566147859,1.0828090523902736,1.0944763481350772,,0.6444957529640569,1.114177784855387,,,,,1.1688670738648197,1.455841698342883,1.2389355274695626,1.0846366409400292,1.1254320200960704,1.3734203232992388,0.6379278745528199,0.9193114966331485,0.29850972520217744,1.0658200964697222,1.025589492619883,,1.1615450195579233,1.5380277944694805,0.9990988366868759,,0.9570728744007625,1.4372362252001212,0.908400476251367,,1.1712964857458512,1.016384589847232,1.9147970038327318,,0.5403540169489746,1.2995633652302148,0.34393592322062955,0.8113350094713289
2019-10-17,1.3000583613264132,,0.9031495040212798,0.7777393319652587,1.0413280703560615,0.986949156510772,,0.9313719367350393,,,,1.3217409577665387,0.8345673035179002,,1.2264510345094226,0.7461311071052981,,,1.0653284375879284,0.7090648184738567,0.8566690762749937,,1.2676570503914983,1.1134622833387735,0.7430445796887614,1.2346958880032208,1.2676738363984599,1.079956943529356,1.4724371748013756,1.1319870665409821,1.35113495740946,1.532106487295905,1.1081469788137337,0.8826701443070627,1.3276868731887075,,1.4050733158486495,-0.05205622194441047,,1.081852635336907,0.9663370883398602,0.9474961837201984,0.652138662170992,,0.9988959457808737,0.969443883991655,,1.2095378722001184,0.9203634514506854,1.069930692181036,0.7786366615094782,0.4366350221614199,,0.5080197597189625,0.6067648494553702,0.8599837897104068,1.0817390706611694,1.0947594753406107,,0.6439097134197087,1.113908994573008,,,,,1.1691688743775968,1.4559493972778905,1.2388251478880206,1.0849459036666524,1.1266690590799815,1.3745852762843402,0.6376342638684281,0.9200689330602735,0.2989193055743857,1.0654428920196684,1.0256793462864031,,1.1618501729912898,1.538765362152222,0.9998439986689679,,0.9570020922252483,1.437413965278699,0.9066064616661907,,1.1711328516127453,1.0156286410919195,1.9139603699126324,,0.5406647586123583,1.2989374577183839,0.34452284540031003,0.8110935625922983
2019-10-18,1.2960847155513797,,0.9020013658221766,0.7788632866566408,1.0389534757125696,0.9952585999245156,,0.9256031407462837,,,,1.3251228552701846,0.8360563393744967,,1.2274508328917237,0.7421393647778164,,,1.0680615384179526,0.709181687110499,0.8567898912536919,,1.2674275140950795,1.1353792155862372,0.7454663128067146,1.236618385387983,1.2668696236951547,1.077600323339036,1.4736893560867932,1.138139990967126,1.348765643717535,1.537774578228485,1.115713620694109,0.8773859320176316,1.3319061552978886,,1.4138291261467002,-0.05169074458952056,,1.0832542838738457,0.9580951087674884,0.9555540846862753,0.6531649852640985,,0.9990970354771028,0.9733966216435687,,1.2101559547474814,0.9245747443849555,1.0692066821540105,0.7826068065529499,0.44138665581117487,,0.494756948064654,0.5988559445395625,0.8596841307623722,1.0786879042969941,1.0964462801537807,,0.6324842782823736,1.1176680894843884,,,,,1.1709379809443115,1.4599492644626584,1.2455387366546693,1.084171224189793,1.1238705089156589,1.3753964427447811,0.6392658834498255,0.924676031755854,0.3002335138861883,1.067602812325034,1.0173583948739382,,1.1637931187663701,1.5393788150838832,1.0034727346169745,,0.957944105647926,1.4120906221927794,0.9035222754748424,,1.169780966325629,1.016511861476898,1.931652796019923,,0.5382403704105247,1.3058873228856092,0.34860615884184165,0.8219037674387261
2019-10-19,1.2768625615763805,,0.8976442709703294,0.7750580450865344,1.0330608286796514,0.9715823727698353,,0.976055570882053,,,,1.3175541057296356,0.8309880704189488,,1.20560003066458,0.7243843138313047,,,1.073345071215984,0.7020726538862608,0.8426864963430474,,1.2500358853874651,1.120699536392125,0.7525469012552958,1.2203930458794225,1.2456562380070209,1.0747459446842302,1.4685182264096797,1.1239417987771025,1.3421129775235754,1.5207676477407928,1.106513183325315,0.8817602374611601,1.3290086343650762,,1.4375036550340148,-0.05182805187270349,,1.0777714124546214,0.9573561401579406,0.9584337625397126,0.6512757149872334,,1.0140822477081584,0.9623990999728541,,1.1943669349604673,0.9221935620083114,1.066653850335162,0.7918355451981162,0.44187242016176054,,0.5037016986571026,0.6052721536462365,0.8593912329147018,1.067630104811496,1.089906026915687,,0.6442731136648912,1.117676976428491,,,,,1.1476068213662474,1.4440729181792669,1.2343429433517845,1.0570829514073115,1.1051829658546637,1.3509701662101374,0.6266401573660442,0.9246671883539552,0.27750096692321174,1.0684623752413844,0.9996214042272941,,1.1037376799937537,1.52214260232711,0.997283306924125,,0.9477025543932028,1.431663939915961,0.8911713706009228,,1.1722426067047849,1.0169283466539538,1.9125227630784096,,0.539258816438739,1.298951043586033,0.341042950657721,0.8519561473681395
2019-10-20,1.2768625615763805,,0.8976442709703294,0.7750580450865344,1.0330608286796514,0.9715823727698353,,0.976055570882053,,,,1.3175541057296356,0.8309880704189488,,1.20560003066458,0.7243843138313047,,,1.073345071215984,0.7020726538862608,0.8426864963430474,,1.2500358853874651,1.120699536392125,0.7525469012552958,1.2203930458794225,1.2456562380070209,1.0747459446842302,1.4685182264096797,1.1239417987771025,1.3421129775235754,1.5207676477407928,1.106513183325315,0.8817602374611601,1.3290086343650762,,1.4375036550340148,-0.05182805187270349,,1.0777714124546214,0.9573561401579406,0.9584337625397126,0.6512757149872334,,1.0140822477081584,0.9623990999728541,,1.1943669349604673,0.9221935620083114,1.066653850335162,0.7918355451981162,0.44187242016176054,,0.5037016986571026,0.6052721536462365,0.8593912329147018,1.067630104811496,1.089906026915687,,0.6442731136648912,1.117676976428491,,,,,1.1476068213662474,1.4440729181792669,1.2343429433517845,1.0570829514073115,1.1051829658546637,1.3509701662101374,0.6266401573660442,0.9246671883539552,0.27750096692321174,1.0684623752413844,0.9996214042272941,,1.1037376799937537,1.52214260232711,0.997283306924125,,0.9477025543932028,1.431663939915961,0.8911713706009228,,1.1722426067047849,1.0169283466539538,1.9125227630784096,,0.539258816438739,1.298951043586033,0.341042950657721,0.8519561473681395
